x[m],y[m],z[m],dirx[m^2A],diry[m^2A],dirz[m^2A],rotation_xy[rad]
-0.1755,0.2721,-0.0461,0.0000e+00,2.0490e-08,1.0891e-08,1.0822
-0.1755,0.2743,-0.0308,0.0000e+00,1.4383e-08,1.8210e-08,0.6685
-0.1755,0.2756,-0.0154,0.0000e+00,5.3930e-10,2.3199e-08,0.0232
-0.1755,0.2760,0.0000,0.0000e+00,4.0740e-19,2.3205e-08,0.0000
-0.1755,0.2756,0.0154,0.0000e+00,9.5142e-20,2.3205e-08,0.0000
-0.1755,0.2743,0.0308,0.0000e+00,2.7575e-20,2.3205e-08,0.0000
-0.1755,0.2721,0.0461,0.0000e+00,9.8171e-21,2.3205e-08,0.0000
-0.1755,0.2587,0.0961,0.0000e+00,1.4223e-21,2.3205e-08,0.0000
-0.1755,0.2529,0.1104,0.0000e+00,1.2639e-21,2.3205e-08,0.0000
-0.1755,0.2464,0.1244,0.0000e+00,1.3772e-21,2.3205e-08,0.0000
-0.1755,0.2390,0.1380,0.0000e+00,1.8328e-21,2.3205e-08,0.0000
-0.1755,0.2309,0.1512,0.0000e+00,2.9285e-21,2.3205e-08,0.0000
-0.1755,0.2221,0.1638,0.0000e+00,5.5159e-21,2.3205e-08,0.0000
-0.1755,0.2126,0.1760,0.0000e+00,1.1899e-20,2.3205e-08,0.0000
-0.1755,0.1760,0.2126,0.0000e+00,2.7338e-19,2.3205e-08,0.0000
-0.1755,0.1638,0.2221,0.0000e+00,-3.8737e-09,-2.2879e-08,3.3093
-0.1755,0.1512,0.2309,0.0000e+00,-1.2331e-09,-2.3172e-08,3.1948
-0.1755,0.1380,0.2390,0.0000e+00,1.5003e-09,-2.3156e-08,3.0769
-0.1755,0.1244,0.2464,0.0000e+00,4.2685e-09,-2.2809e-08,2.9566
-0.1755,0.1104,0.2529,0.0000e+00,7.0327e-09,-2.2113e-08,2.8337
-0.1755,0.0961,0.2587,0.0000e+00,9.7055e-09,-2.1078e-08,2.7101
-0.1755,0.0461,0.2721,0.0000e+00,1.5168e-08,-1.7561e-08,2.4292
-0.1755,0.0308,0.2743,0.0000e+00,1.0345e-08,-2.0771e-08,2.6795
-0.1755,0.0154,0.2756,0.0000e+00,-1.1607e-08,-2.0093e-08,3.6654
