x[m],y[m],z[m],dirx[m^2A],diry[m^2A],dirz[m^2A],rotation_xy[rad]
-0.1755,0.2721,-0.0461,0.0000e+00,2.0203e-08,1.1415e-08,1.0565
-0.1755,0.2743,-0.0308,0.0000e+00,1.3540e-08,1.8845e-08,0.6230
-0.1755,0.2756,-0.0154,0.0000e+00,5.1743e-11,2.3205e-08,0.0022
-0.1755,0.2760,0.0000,0.0000e+00,2.1165e-21,2.3205e-08,0.0000
-0.1755,0.2756,0.0154,0.0000e+00,2.7138e-26,2.3205e-08,0.0000
-0.1755,0.2743,0.0308,0.0000e+00,3.2978e-29,2.3205e-08,0.0000
-0.1755,0.2721,0.0461,0.0000e+00,1.2860e-31,2.3205e-08,0.0000
-0.1755,0.2587,0.0961,0.0000e+00,6.7870e-36,2.3205e-08,0.0000
-0.1755,0.2529,0.1104,0.0000e+00,4.7114e-36,2.3205e-08,0.0000
-0.1755,0.2464,0.1244,0.0000e+00,9.9198e-36,2.3205e-08,0.0000
-0.1755,0.2390,0.1380,0.0000e+00,5.8992e-35,2.3205e-08,0.0000
-0.1755,0.2309,0.1512,0.0000e+00,9.0151e-34,2.3205e-08,0.0000
-0.1755,0.2221,0.1638,0.0000e+00,3.1250e-32,2.3205e-08,0.0000
-0.1755,0.2126,0.1760,0.0000e+00,2.1134e-30,2.3205e-08,0.0000
-0.1755,0.1760,0.2126,0.0000e+00,-6.4290e-09,-2.2296e-08,3.4223
-0.1755,0.1638,0.2221,0.0000e+00,-3.9582e-09,-2.2865e-08,3.3130
-0.1755,0.1512,0.2309,0.0000e+00,-1.3385e-09,-2.3166e-08,3.1993
-0.1755,0.1380,0.2390,0.0000e+00,1.4105e-09,-2.3162e-08,3.0808
-0.1755,0.1244,0.2464,0.0000e+00,4.2656e-09,-2.2809e-08,2.9567
-0.1755,0.1104,0.2529,0.0000e+00,7.1891e-09,-2.2063e-08,2.8266
-0.1755,0.0961,0.2587,0.0000e+00,1.0106e-08,-2.0888e-08,2.6910
-0.1755,0.0461,0.2721,0.0000e+00,1.8009e-08,-1.4634e-08,2.2532
-0.1755,0.0308,0.2743,0.0000e+00,1.7289e-08,-1.5478e-08,2.3010
-0.1755,0.0154,0.2756,0.0000e+00,-1.5092e-08,-1.7626e-08,3.8497
-0.1755,0.0000,0.2760,0.0000e+00,-2.1663e-08,-8.3167e-09,4.3458
-0.1755,-0.0154,0.2756,0.0000e+00,-2.0921e-08,-1.0038e-08,4.2651
-0.1755,-0.0308,0.2743,0.0000e+00,-1.9261e-08,-1.2942e-08,4.1207
-0.1755,-0.0461,0.2721,0.0000e+00,-1.7008e-08,-1.5785e-08,3.9643
-0.1755,-0.0961,0.2587,0.0000e+00,-7.5934e-09,-2.1927e-08,3.4750
-0.1755,-0.1104,0.2529,0.0000e+00,-4.7270e-09,-2.2718e-08,3.3467
-0.1755,-0.1244,0.2464,0.0000e+00,-1.9595e-09,-2.3122e-08,3.2261
-0.1755,-0.1380,0.2390,0.0000e+00,6.8020e-10,-2.3195e-08,3.1123
-0.1755,-0.1512,0.2309,0.0000e+00,3.1807e-09,-2.2986e-08,3.0041
-0.1755,-0.1638,0.2221,0.0000e+00,5.5375e-09,-2.2534e-08,2.9006
-0.1755,-0.1760,0.2126,0.0000e+00,7.7520e-09,-2.1872e-08,2.8010
-0.1755,-0.2126,0.1760,0.0000e+00,1.4191e-08,-1.8360e-08,2.4836
-0.1755,-0.2221,0.1638,0.0000e+00,1.5833e-08,-1.6964e-08,2.3907
