# COSI2 B0 scan
# time 2024-08-12 14:51:30.992518
# MAGNET CENTER IN LAB: x 0.000 mm, y 0.000 mm, z 0.000 mm
# MAGNET AXES WRT LAB: alpha 0.00 deg, beta 0.00 deg, gamma 0.00 deg
# path: C:/cosi-measure/Software/COSI2/data/240731/ball_no_rings_one_insert3_ALONG_field_12pts_R120_bvals_shifted.csv
# X[mm],Y[mm],Z[mm],B0_x[mT],B0_y[mT|,B0_z[mT],B0_abs[mT]
69.986,-60.001,19.987,-47.5110,-1.0200,-0.5100,47.5250
69.986,-60.001,29.987,-47.5200,-1.0200,-0.5000,47.5330
69.986,-60.001,39.987,-47.5330,-1.0300,-0.4900,47.5470
69.986,-60.001,49.987,-47.5380,-1.0400,-0.4800,47.5520
69.986,-60.001,59.987,-47.5470,-1.0400,-0.4600,47.5600
69.986,-60.001,69.987,-47.5690,-1.0500,-0.4600,47.5820
59.986,-60.001,79.987,-47.5950,-1.0200,-0.4700,47.6090
59.986,-60.001,69.987,-47.5900,-1.0400,-0.4800,47.6040
59.986,-60.001,59.987,-47.5730,-1.0300,-0.4800,47.5860
59.986,-60.001,49.987,-47.5530,-1.0200,-0.4900,47.5670
59.986,-60.001,39.987,-47.5450,-1.0200,-0.4900,47.5580
59.986,-60.001,29.987,-47.5330,-1.0200,-0.5000,47.5500
59.986,-60.001,19.987,-47.5230,-1.0100,-0.5200,47.5410
59.986,-60.001,9.987,-47.5250,-1.0100,-0.5300,47.5390
59.986,-60.001,-0.013,-47.5140,-1.0100,-0.5300,47.5260
59.986,-60.001,-10.013,-47.5130,-1.0000,-0.5300,47.5260
59.986,-60.001,-20.013,-47.5120,-0.9900,-0.5500,47.5260
59.986,-60.001,-30.013,-47.5180,-0.9900,-0.5600,47.5330
59.986,-60.001,-40.013,-47.5150,-0.9800,-0.5700,47.5280
59.986,-60.001,-50.013,-47.5250,-0.9800,-0.5900,47.5390
59.986,-60.001,-60.013,-47.5330,-0.9600,-0.6000,47.5460
59.986,-60.001,-70.013,-47.5430,-0.9600,-0.6100,47.5560
59.986,-60.001,-80.013,-47.5640,-0.9600,-0.6000,47.5780
49.986,-60.001,-90.013,-47.5780,-0.9600,-0.5800,47.5910
49.986,-60.001,-80.013,-47.5770,-0.9700,-0.5800,47.5900
49.986,-60.001,-70.013,-47.5620,-0.9600,-0.5900,47.5750
49.986,-60.001,-60.013,-47.5510,-0.9700,-0.5800,47.5640
49.986,-60.001,-50.013,-47.5390,-0.9700,-0.5800,47.5520
49.986,-60.001,-40.013,-47.5270,-0.9800,-0.5600,47.5400
49.986,-60.001,-30.013,-47.5240,-0.9800,-0.5600,47.5370
49.986,-60.001,-20.013,-47.5220,-0.9900,-0.5500,47.5350
49.986,-60.001,-10.013,-47.5210,-1.0000,-0.5400,47.5340
49.986,-60.001,-0.013,-47.5190,-1.0000,-0.5400,47.5330
49.986,-60.001,9.987,-47.5300,-1.0000,-0.5300,47.5430
49.986,-60.001,19.987,-47.5290,-1.0100,-0.5200,47.5430
49.986,-60.001,29.987,-47.5350,-1.0100,-0.5100,47.5500
49.986,-60.001,39.987,-47.5390,-1.0100,-0.5100,47.5550
49.986,-60.001,49.987,-47.5520,-1.0300,-0.5000,47.5680
49.986,-60.001,59.987,-47.5640,-1.0100,-0.5000,47.5780
49.986,-60.001,69.987,-47.5790,-1.0100,-0.4900,47.5910
49.986,-60.001,79.987,-47.5940,-1.0300,-0.5000,47.6050
49.986,-60.001,89.987,-47.6150,-1.0300,-0.5100,47.6280
39.986,-60.001,89.987,-47.5950,-1.0200,-0.5200,47.6120
39.986,-60.001,79.987,-47.5920,-1.0200,-0.5200,47.6060
39.986,-60.001,69.987,-47.5870,-1.0200,-0.5100,47.6010
39.986,-60.001,59.987,-47.5720,-1.0100,-0.5100,47.5860
39.986,-60.001,49.987,-47.5620,-1.0100,-0.5000,47.5750
39.986,-60.001,39.987,-47.5550,-1.0100,-0.5100,47.5680
39.986,-60.001,29.987,-47.5480,-1.0000,-0.5100,47.5610
39.986,-60.001,19.987,-47.5400,-1.0100,-0.5200,47.5530
39.986,-60.001,9.987,-47.5300,-1.0000,-0.5200,47.5430
39.986,-60.001,-0.013,-47.5340,-1.0000,-0.5300,47.5480
39.986,-60.001,-10.013,-47.5310,-1.0000,-0.5300,47.5440
39.986,-60.001,-20.013,-47.5340,-0.9800,-0.5500,47.5480
39.986,-60.001,-30.013,-47.5340,-0.9900,-0.5500,47.5470
39.986,-60.001,-40.013,-47.5340,-0.9800,-0.5500,47.5480
39.986,-60.001,-50.013,-47.5440,-0.9800,-0.5600,47.5530
39.986,-60.001,-60.013,-47.5510,-0.9700,-0.5800,47.5600
39.986,-60.001,-70.013,-47.5570,-0.9600,-0.5800,47.5660
39.986,-60.001,-80.013,-47.5630,-0.9400,-0.5800,47.5740
39.986,-60.001,-90.013,-47.5680,-0.9400,-0.5700,47.5790
29.986,-60.001,-90.013,-47.5670,-0.9400,-0.5900,47.5790
29.986,-60.001,-80.013,-47.5690,-0.9500,-0.5800,47.5820
29.986,-60.001,-70.013,-47.5670,-0.9600,-0.5700,47.5800
29.986,-60.001,-60.013,-47.5570,-0.9700,-0.5700,47.5700
29.986,-60.001,-50.013,-47.5490,-0.9700,-0.5600,47.5630
29.986,-60.001,-40.013,-47.5470,-0.9800,-0.5600,47.5610
29.986,-60.001,-30.013,-47.5470,-0.9800,-0.5500,47.5600
29.986,-60.001,-20.013,-47.5420,-0.9900,-0.5400,47.5550
29.986,-60.001,-10.013,-47.5390,-0.9900,-0.5300,47.5520
29.986,-60.001,-0.013,-47.5400,-0.9900,-0.5300,47.5530
29.986,-60.001,9.987,-47.5390,-1.0000,-0.5200,47.5520
29.986,-60.001,19.987,-47.5410,-1.0000,-0.5200,47.5540
29.986,-60.001,29.987,-47.5500,-0.9900,-0.5200,47.5590
29.986,-60.001,39.987,-47.5600,-1.0000,-0.5300,47.5720
29.986,-60.001,49.987,-47.5580,-1.0000,-0.5200,47.5720
29.986,-60.001,59.987,-47.5700,-1.0100,-0.5200,47.5830
29.986,-60.001,69.987,-47.5760,-1.0000,-0.5300,47.5880
29.986,-60.001,79.987,-47.5790,-1.0100,-0.5300,47.5950
29.986,-60.001,89.987,-47.5830,-1.0200,-0.5200,47.5970
19.986,-60.001,99.987,-47.5760,-1.0200,-0.5200,47.5900
19.986,-60.001,89.987,-47.5820,-1.0300,-0.5300,47.5960
19.986,-60.001,79.987,-47.5780,-1.0100,-0.5300,47.5920
19.986,-60.001,69.987,-47.5770,-1.0200,-0.5300,47.5900
19.986,-60.001,59.987,-47.5760,-1.0100,-0.5200,47.5900
19.986,-60.001,49.987,-47.5650,-1.0100,-0.5300,47.5790
19.986,-60.001,39.987,-47.5570,-1.0000,-0.5200,47.5700
19.986,-60.001,29.987,-47.5530,-1.0000,-0.5200,47.5660
19.986,-60.001,19.987,-47.5450,-0.9900,-0.5200,47.5580
19.986,-60.001,9.987,-47.5450,-0.9900,-0.5300,47.5580
19.986,-60.001,-0.013,-47.5420,-0.9900,-0.5300,47.5570
19.986,-60.001,-10.013,-47.5510,-0.9900,-0.5400,47.5610
19.986,-60.001,-20.013,-47.5420,-0.9900,-0.5400,47.5590
19.986,-60.001,-30.013,-47.5450,-0.9800,-0.5400,47.5620
19.986,-60.001,-40.013,-47.5530,-0.9800,-0.5500,47.5680
19.986,-60.001,-50.013,-47.5590,-0.9700,-0.5500,47.5710
19.986,-60.001,-60.013,-47.5670,-0.9800,-0.5600,47.5800
19.986,-60.001,-70.013,-47.5720,-0.9600,-0.5600,47.5850
19.986,-60.001,-80.013,-47.5780,-0.9500,-0.5900,47.5910
19.986,-60.001,-90.013,-47.5840,-0.9400,-0.5900,47.5970
19.986,-60.001,-100.013,-47.5840,-0.9300,-0.6200,47.5970
9.986,-60.001,-100.013,-47.6090,-0.9300,-0.6100,47.6220
9.986,-60.001,-90.013,-47.6160,-0.9500,-0.5900,47.6290
9.986,-60.001,-80.013,-47.5910,-0.9600,-0.5700,47.6040
9.986,-60.001,-70.013,-47.5830,-0.9600,-0.5600,47.6000
9.986,-60.001,-60.013,-47.5710,-0.9700,-0.5500,47.5870
9.986,-60.001,-50.013,-47.5670,-0.9800,-0.5500,47.5830
9.986,-60.001,-40.013,-47.5630,-0.9800,-0.5400,47.5760
9.986,-60.001,-30.013,-47.5510,-0.9800,-0.5300,47.5640
9.986,-60.001,-20.013,-47.5480,-0.9900,-0.5400,47.5610
9.986,-60.001,-10.013,-47.5470,-0.9800,-0.5400,47.5600
9.986,-60.001,-0.013,-47.5420,-0.9900,-0.5300,47.5550
9.986,-60.001,9.987,-47.5480,-0.9900,-0.5200,47.5610
9.986,-60.001,19.987,-47.5460,-0.9900,-0.5200,47.5590
9.986,-60.001,29.987,-47.5510,-0.9900,-0.5200,47.5650
9.986,-60.001,39.987,-47.5530,-0.9900,-0.5300,47.5660
9.986,-60.001,49.987,-47.5670,-1.0000,-0.5300,47.5810
9.986,-60.001,59.987,-47.5690,-1.0000,-0.5300,47.5830
9.986,-60.001,69.987,-47.5770,-1.0000,-0.5300,47.5900
9.986,-60.001,79.987,-47.5820,-1.0100,-0.5400,47.5960
9.986,-60.001,89.987,-47.5830,-1.0100,-0.5200,47.5960
9.986,-60.001,99.987,-47.5880,-1.0200,-0.5200,47.6010
-0.014,-60.001,99.987,-47.5900,-1.0000,-0.5300,47.6060
-0.014,-60.001,89.987,-47.5880,-1.0100,-0.5300,47.6030
-0.014,-60.001,79.987,-47.5840,-0.9900,-0.5400,47.5980
-0.014,-60.001,69.987,-47.5850,-1.0000,-0.5300,47.5940
-0.014,-60.001,59.987,-47.5690,-0.9900,-0.5300,47.5860
-0.014,-60.001,49.987,-47.5590,-1.0000,-0.5400,47.5740
-0.014,-60.001,39.987,-47.5600,-0.9800,-0.5300,47.5720
-0.014,-60.001,29.987,-47.5520,-0.9900,-0.5400,47.5650
-0.014,-60.001,19.987,-47.5490,-0.9900,-0.5300,47.5630
-0.014,-60.001,9.987,-47.5480,-0.9900,-0.5400,47.5610
-0.014,-60.001,-0.013,-47.5500,-0.9900,-0.5300,47.5640
-0.014,-60.001,-10.013,-47.5470,-0.9800,-0.5400,47.5600
-0.014,-60.001,-20.013,-47.5470,-0.9900,-0.5300,47.5600
-0.014,-60.001,-30.013,-47.5530,-0.9800,-0.5300,47.5660
-0.014,-60.001,-40.013,-47.5570,-0.9800,-0.5300,47.5700
-0.014,-60.001,-50.013,-47.5720,-0.9800,-0.5400,47.5850
-0.014,-60.001,-60.013,-47.5760,-0.9800,-0.5300,47.5900
-0.014,-60.001,-70.013,-47.5900,-0.9800,-0.5400,47.6030
-0.014,-60.001,-80.013,-47.5960,-0.9600,-0.5600,47.6090
-0.014,-60.001,-90.013,-47.6110,-0.9600,-0.5600,47.6190
-0.014,-60.001,-100.013,-47.6280,-0.9400,-0.5800,47.6390
-10.014,-60.001,-100.013,-47.6370,-0.9400,-0.5500,47.6540
-10.014,-60.001,-90.013,-47.6310,-0.9500,-0.5500,47.6480
-10.014,-60.001,-80.013,-47.6140,-0.9500,-0.5400,47.6280
-10.014,-60.001,-70.013,-47.6030,-0.9700,-0.5300,47.6160
-10.014,-60.001,-60.013,-47.5870,-0.9700,-0.5200,47.5960
-10.014,-60.001,-50.013,-47.5730,-0.9700,-0.5200,47.5870
-10.014,-60.001,-40.013,-47.5630,-0.9900,-0.5300,47.5810
-10.014,-60.001,-30.013,-47.5600,-0.9800,-0.5200,47.5750
-10.014,-60.001,-20.013,-47.5510,-0.9800,-0.5300,47.5630
-10.014,-60.001,-10.013,-47.5420,-0.9800,-0.5200,47.5550
-10.014,-60.001,-0.013,-47.5460,-0.9800,-0.5300,47.5590
-10.014,-60.001,9.987,-47.5440,-0.9900,-0.5300,47.5580
-10.014,-60.001,19.987,-47.5450,-0.9800,-0.5300,47.5590
-10.014,-60.001,29.987,-47.5470,-0.9900,-0.5300,47.5600
-10.014,-60.001,39.987,-47.5550,-0.9900,-0.5400,47.5680
-10.014,-60.001,49.987,-47.5540,-0.9900,-0.5400,47.5680
-10.014,-60.001,59.987,-47.5700,-0.9900,-0.5400,47.5830
-10.014,-60.001,69.987,-47.5730,-1.0000,-0.5500,47.5870
-10.014,-60.001,79.987,-47.5800,-1.0000,-0.5500,47.5930
-10.014,-60.001,89.987,-47.5920,-1.0000,-0.5500,47.6060
-10.014,-60.001,99.987,-47.5970,-1.0100,-0.5400,47.6100
-20.014,-60.001,99.987,-47.6020,-1.0100,-0.5400,47.6150
-20.014,-60.001,89.987,-47.5950,-1.0000,-0.5500,47.6120
-20.014,-60.001,79.987,-47.5880,-1.0000,-0.5500,47.6050
-20.014,-60.001,69.987,-47.5760,-1.0000,-0.5500,47.5910
-20.014,-60.001,59.987,-47.5670,-0.9900,-0.5600,47.5790
-20.014,-60.001,49.987,-47.5590,-0.9800,-0.5500,47.5740
-20.014,-60.001,39.987,-47.5570,-0.9900,-0.5400,47.5700
-20.014,-60.001,29.987,-47.5440,-0.9900,-0.5400,47.5570
-20.014,-60.001,19.987,-47.5420,-0.9800,-0.5400,47.5550
-20.014,-60.001,9.987,-47.5410,-0.9800,-0.5200,47.5540
-20.014,-60.001,-0.013,-47.5380,-0.9900,-0.5300,47.5510
-20.014,-60.001,-10.013,-47.5460,-0.9900,-0.5100,47.5590
-20.014,-60.001,-20.013,-47.5470,-0.9900,-0.5200,47.5600
-20.014,-60.001,-30.013,-47.5520,-0.9900,-0.5100,47.5650
-20.014,-60.001,-40.013,-47.5590,-0.9800,-0.5200,47.5720
-20.014,-60.001,-50.013,-47.5730,-0.9800,-0.5100,47.5860
-20.014,-60.001,-60.013,-47.5850,-0.9800,-0.5100,47.5980
-20.014,-60.001,-70.013,-47.5920,-0.9700,-0.5000,47.6050
-20.014,-60.001,-80.013,-47.6120,-0.9700,-0.5100,47.6250
-20.014,-60.001,-90.013,-47.6300,-0.9500,-0.5200,47.6420
-20.014,-60.001,-100.013,-47.6400,-0.9500,-0.5200,47.6520
-30.014,-60.001,-90.013,-47.6390,-0.9500,-0.5100,47.6510
-30.014,-60.001,-80.013,-47.6300,-0.9600,-0.4900,47.6420
-30.014,-60.001,-70.013,-47.6060,-0.9700,-0.4900,47.6190
-30.014,-60.001,-60.013,-47.5920,-0.9800,-0.4900,47.6050
-30.014,-60.001,-50.013,-47.5810,-0.9800,-0.4900,47.5930
-30.014,-60.001,-40.013,-47.5650,-0.9800,-0.4900,47.5780
-30.014,-60.001,-30.013,-47.5550,-0.9800,-0.4900,47.5680
-30.014,-60.001,-20.013,-47.5480,-0.9800,-0.5100,47.5610
-30.014,-60.001,-10.013,-47.5390,-0.9800,-0.5200,47.5520
-30.014,-60.001,-0.013,-47.5340,-0.9800,-0.5200,47.5470
-30.014,-60.001,9.987,-47.5370,-0.9900,-0.5300,47.5500
-30.014,-60.001,19.987,-47.5360,-0.9900,-0.5400,47.5500
-30.014,-60.001,29.987,-47.5380,-0.9800,-0.5400,47.5510
-30.014,-60.001,39.987,-47.5350,-0.9900,-0.5400,47.5480
-30.014,-60.001,49.987,-47.5520,-0.9900,-0.5500,47.5620
-30.014,-60.001,59.987,-47.5600,-1.0000,-0.5600,47.5720
-30.014,-60.001,69.987,-47.5750,-1.0000,-0.5600,47.5870
-30.014,-60.001,79.987,-47.5860,-1.0000,-0.5600,47.5980
-30.014,-60.001,89.987,-47.6000,-1.0000,-0.5600,47.6100
-40.014,-60.001,89.987,-47.6140,-1.0000,-0.5600,47.6270
-40.014,-60.001,79.987,-47.6010,-1.0000,-0.5700,47.6190
-40.014,-60.001,69.987,-47.5830,-1.0000,-0.5700,47.5980
-40.014,-60.001,59.987,-47.5640,-1.0000,-0.5700,47.5810
-40.014,-60.001,49.987,-47.5510,-0.9900,-0.5700,47.5650
-40.014,-60.001,39.987,-47.5400,-0.9900,-0.5500,47.5530
-40.014,-60.001,29.987,-47.5340,-0.9900,-0.5500,47.5480
-40.014,-60.001,19.987,-47.5300,-0.9900,-0.5500,47.5440
-40.014,-60.001,9.987,-47.5290,-0.9900,-0.5300,47.5420
-40.014,-60.001,-0.013,-47.5290,-0.9800,-0.5200,47.5410
-40.014,-60.001,-10.013,-47.5300,-0.9800,-0.5100,47.5430
-40.014,-60.001,-20.013,-47.5310,-0.9800,-0.4900,47.5440
-40.014,-60.001,-30.013,-47.5440,-0.9700,-0.4900,47.5560
-40.014,-60.001,-40.013,-47.5500,-0.9700,-0.4700,47.5630
-40.014,-60.001,-50.013,-47.5620,-0.9800,-0.4800,47.5750
-40.014,-60.001,-60.013,-47.5800,-0.9700,-0.4700,47.5930
-40.014,-60.001,-70.013,-47.5980,-0.9700,-0.4700,47.6100
-40.014,-60.001,-80.013,-47.6150,-0.9700,-0.4700,47.6270
-40.014,-60.001,-90.013,-47.6410,-0.9500,-0.4700,47.6530
-50.014,-60.001,-90.013,-47.6650,-0.9700,-0.4500,47.6770
-50.014,-60.001,-80.013,-47.6390,-0.9700,-0.4300,47.6510
-50.014,-60.001,-70.013,-47.6010,-0.9700,-0.4300,47.6130
-50.014,-60.001,-60.013,-47.5860,-0.9700,-0.4500,47.5980
-50.014,-60.001,-50.013,-47.5680,-0.9700,-0.4500,47.5820
-50.014,-60.001,-40.013,-47.5440,-0.9700,-0.4700,47.5600
-50.014,-60.001,-30.013,-47.5320,-0.9700,-0.4800,47.5450
-50.014,-60.001,-20.013,-47.5240,-0.9800,-0.4900,47.5400
-50.014,-60.001,-10.013,-47.5200,-0.9800,-0.5000,47.5330
-50.014,-60.001,-0.013,-47.5170,-0.9800,-0.5200,47.5350
-50.014,-60.001,9.987,-47.5120,-0.9800,-0.5300,47.5250
-50.014,-60.001,19.987,-47.5150,-0.9900,-0.5500,47.5270
-50.014,-60.001,29.987,-47.5190,-0.9800,-0.5500,47.5340
-50.014,-60.001,39.987,-47.5270,-1.0000,-0.5600,47.5400
-50.014,-60.001,49.987,-47.5370,-0.9900,-0.5700,47.5480
-50.014,-60.001,59.987,-47.5450,-0.9800,-0.5800,47.5530
-50.014,-60.001,69.987,-47.5640,-1.0000,-0.6000,47.5780
-50.014,-60.001,79.987,-47.5950,-1.0000,-0.6000,47.6100
-50.014,-60.001,89.987,-47.6280,-1.0000,-0.5900,47.6420
-60.014,-60.001,79.987,-47.6270,-1.0000,-0.6200,47.6420
-60.014,-60.001,69.987,-47.5810,-1.0100,-0.6100,47.5960
-60.014,-60.001,59.987,-47.5510,-1.0000,-0.6100,47.5650
-60.014,-60.001,49.987,-47.5260,-1.0000,-0.5900,47.5410
-60.014,-60.001,39.987,-47.5170,-1.0000,-0.5800,47.5310
-60.014,-60.001,29.987,-47.5060,-1.0000,-0.5600,47.5200
-60.014,-60.001,19.987,-47.5010,-0.9900,-0.5400,47.5140
-60.014,-60.001,9.987,-47.5010,-0.9900,-0.5300,47.5140
-60.014,-60.001,-0.013,-47.5040,-0.9700,-0.5100,47.5170
-60.014,-60.001,-10.013,-47.5010,-0.9700,-0.5000,47.5130
-60.014,-60.001,-20.013,-47.5090,-0.9800,-0.4900,47.5220
-60.014,-60.001,-30.013,-47.5170,-0.9700,-0.4700,47.5300
-60.014,-60.001,-40.013,-47.5250,-0.9700,-0.4500,47.5370
-60.014,-60.001,-50.013,-47.5380,-0.9700,-0.4400,47.5500
-60.014,-60.001,-60.013,-47.5560,-0.9700,-0.4200,47.5680
-60.014,-60.001,-70.013,-47.5830,-0.9700,-0.4000,47.5940
-60.014,-60.001,-80.013,-47.6150,-0.9600,-0.3800,47.6210
-70.014,-60.001,-70.013,-47.5910,-0.9700,-0.3600,47.6060
-70.014,-60.001,-60.013,-47.5390,-0.9500,-0.3800,47.5560
-70.014,-60.001,-50.013,-47.5330,-0.9500,-0.4200,47.5440
-70.014,-60.001,-40.013,-47.5180,-0.9700,-0.4500,47.5300
-70.014,-60.001,-30.013,-47.5030,-0.9600,-0.4600,47.5150
-70.014,-60.001,-20.013,-47.4990,-0.9700,-0.4900,47.5110
-70.014,-60.001,-10.013,-47.4970,-0.9700,-0.5000,47.5100
-70.014,-60.001,-0.013,-47.4890,-0.9800,-0.5200,47.5020
-70.014,-60.001,9.987,-47.4800,-0.9800,-0.5300,47.4930
-70.014,-60.001,19.987,-47.4830,-0.9800,-0.5400,47.4960
-70.014,-60.001,29.987,-47.4820,-0.9800,-0.5600,47.4950
-70.014,-60.001,39.987,-47.4930,-1.0000,-0.5700,47.5070
-70.014,-60.001,49.987,-47.5030,-1.0100,-0.6100,47.5210
-70.014,-60.001,59.987,-47.5160,-1.0100,-0.6100,47.5300
-70.014,-60.001,69.987,-47.5410,-1.0100,-0.6500,47.5540
-80.014,-60.001,59.987,-47.5090,-1.0200,-0.6500,47.5300
-80.014,-60.001,49.987,-47.4750,-1.0200,-0.6100,47.4920
-80.014,-60.001,39.987,-47.4750,-1.0100,-0.5800,47.4910
-80.014,-60.001,29.987,-47.4690,-1.0100,-0.5700,47.4840
-80.014,-60.001,19.987,-47.4660,-0.9900,-0.5500,47.4830
-80.014,-60.001,9.987,-47.4660,-0.9900,-0.5200,47.4770
-80.014,-60.001,-0.013,-47.4650,-0.9800,-0.5200,47.4780
-80.014,-60.001,-10.013,-47.4750,-0.9700,-0.5000,47.4880
-80.014,-60.001,-20.013,-47.4790,-0.9600,-0.4900,47.4910
-80.014,-60.001,-30.013,-47.4810,-0.9600,-0.4700,47.4930
-80.014,-60.001,-40.013,-47.4940,-0.9500,-0.4500,47.5050
-80.014,-60.001,-50.013,-47.4940,-0.9500,-0.4100,47.5050
-80.014,-60.001,-60.013,-47.5000,-0.9400,-0.3800,47.5110
-90.014,-60.001,-50.013,-47.4830,-0.9300,-0.4100,47.4940
-90.014,-60.001,-40.013,-47.4640,-0.9400,-0.4600,47.4770
-90.014,-60.001,-30.013,-47.4630,-0.9500,-0.4700,47.4750
-90.014,-60.001,-20.013,-47.4650,-0.9600,-0.4800,47.4780
-90.014,-60.001,-10.013,-47.4690,-0.9700,-0.5100,47.4740
-90.014,-60.001,-0.013,-47.4600,-0.9800,-0.5200,47.4720
-90.014,-60.001,9.987,-47.4560,-0.9800,-0.5300,47.4680
-90.014,-60.001,19.987,-47.4480,-1.0000,-0.5500,47.4640
-90.014,-60.001,29.987,-47.4490,-1.0100,-0.5600,47.4650
-90.014,-60.001,39.987,-47.4450,-1.0300,-0.5800,47.4560
-90.014,-60.001,49.987,-47.4440,-1.0300,-0.5900,47.4570
-100.014,-60.001,19.987,-47.4480,-1.0200,-0.5700,47.4580
-100.014,-60.001,9.987,-47.4380,-0.9900,-0.5500,47.4510
-100.014,-60.001,-0.013,-47.4380,-0.9800,-0.5300,47.4510
-100.014,-60.001,-10.013,-47.4480,-0.9700,-0.5200,47.4610
-100.014,-60.001,-20.013,-47.4530,-0.9600,-0.5100,47.4660
-100.014,-50.001,-40.013,-47.4630,-0.9700,-0.5000,47.4750
-100.014,-50.001,-30.013,-47.4730,-0.9800,-0.4800,47.4860
-100.014,-50.001,-20.013,-47.4670,-0.9900,-0.5000,47.4800
-100.014,-50.001,-10.013,-47.4540,-0.9800,-0.5100,47.4670
-100.014,-50.001,-0.013,-47.4530,-0.9900,-0.5200,47.4660
-100.014,-50.001,9.987,-47.4500,-0.9900,-0.5300,47.4630
-100.014,-50.001,19.987,-47.4480,-1.0000,-0.5500,47.4610
-100.014,-50.001,29.987,-47.4530,-1.0000,-0.5500,47.4670
-100.014,-50.001,39.987,-47.4540,-1.0100,-0.5600,47.4680
-90.014,-50.001,59.987,-47.4520,-1.0300,-0.5900,47.4670
-90.014,-50.001,49.987,-47.4640,-1.0300,-0.6000,47.4750
-90.014,-50.001,39.987,-47.4640,-1.0200,-0.5800,47.4770
-90.014,-50.001,29.987,-47.4650,-1.0100,-0.5600,47.4810
-90.014,-50.001,19.987,-47.4670,-0.9900,-0.5500,47.4880
-90.014,-50.001,9.987,-47.4620,-0.9900,-0.5400,47.4790
-90.014,-50.001,-0.013,-47.4580,-0.9900,-0.5200,47.4740
-90.014,-50.001,-10.013,-47.4720,-0.9900,-0.5000,47.4850
-90.014,-50.001,-20.013,-47.4710,-0.9800,-0.4900,47.4840
-90.014,-50.001,-30.013,-47.4760,-0.9700,-0.4800,47.4880
-90.014,-50.001,-40.013,-47.4770,-0.9600,-0.4700,47.4890
-90.014,-50.001,-50.013,-47.4810,-0.9500,-0.4500,47.4920
-90.014,-50.001,-60.013,-47.4780,-0.9200,-0.4200,47.4890
-80.014,-50.001,-70.013,-47.4970,-0.9400,-0.3700,47.5070
-80.014,-50.001,-60.013,-47.5110,-0.9400,-0.4000,47.5220
-80.014,-50.001,-50.013,-47.5060,-0.9500,-0.4300,47.5180
-80.014,-50.001,-40.013,-47.5020,-0.9600,-0.4500,47.5150
-80.014,-50.001,-30.013,-47.4940,-0.9700,-0.4800,47.5080
-80.014,-50.001,-20.013,-47.4890,-0.9600,-0.4900,47.5030
-80.014,-50.001,-10.013,-47.4860,-0.9800,-0.5000,47.4980
-80.014,-50.001,-0.013,-47.4770,-0.9900,-0.5200,47.4900
-80.014,-50.001,9.987,-47.4770,-0.9800,-0.5200,47.4900
-80.014,-50.001,19.987,-47.4720,-0.9900,-0.5500,47.4860
-80.014,-50.001,29.987,-47.4770,-1.0000,-0.5500,47.4910
-80.014,-50.001,39.987,-47.4810,-1.0000,-0.5800,47.4950
-80.014,-50.001,49.987,-47.4840,-1.0100,-0.5900,47.4990
-80.014,-50.001,59.987,-47.4950,-1.0100,-0.6200,47.5100
-80.014,-50.001,69.987,-47.5010,-1.0300,-0.6600,47.5160
-70.014,-50.001,79.987,-47.5500,-1.0100,-0.6700,47.5660
-70.014,-50.001,69.987,-47.5520,-1.0100,-0.6500,47.5670
-70.014,-50.001,59.987,-47.5230,-1.0000,-0.6200,47.5380
-70.014,-50.001,49.987,-47.5120,-1.0200,-0.5900,47.5270
-70.014,-50.001,39.987,-47.5040,-1.0000,-0.5800,47.5180
-70.014,-50.001,29.987,-47.4960,-1.0000,-0.5500,47.5100
-70.014,-50.001,19.987,-47.4990,-0.9900,-0.5300,47.5090
-70.014,-50.001,9.987,-47.4930,-0.9800,-0.5300,47.5050
-70.014,-50.001,-0.013,-47.4900,-0.9900,-0.5100,47.5040
-70.014,-50.001,-10.013,-47.4980,-0.9800,-0.5000,47.5100
-70.014,-50.001,-20.013,-47.4910,-0.9800,-0.4900,47.5090
-70.014,-50.001,-30.013,-47.5060,-0.9700,-0.4800,47.5190
-70.014,-50.001,-40.013,-47.5130,-0.9600,-0.4700,47.5250
-70.014,-50.001,-50.013,-47.5230,-0.9600,-0.4400,47.5340
-70.014,-50.001,-60.013,-47.5350,-0.9500,-0.4100,47.5460
-70.014,-50.001,-70.013,-47.5550,-0.9600,-0.3800,47.5670
-70.014,-50.001,-80.013,-47.5860,-0.9500,-0.3500,47.5960
-60.014,-50.001,-90.013,-47.6500,-0.9700,-0.3600,47.6610
-60.014,-50.001,-80.013,-47.6420,-0.9700,-0.3800,47.6540
-60.014,-50.001,-70.013,-47.5980,-0.9700,-0.4100,47.6090
-60.014,-50.001,-60.013,-47.5690,-0.9600,-0.4200,47.5810
-60.014,-50.001,-50.013,-47.5460,-0.9700,-0.4400,47.5580
-60.014,-50.001,-40.013,-47.5320,-0.9700,-0.4600,47.5450
-60.014,-50.001,-30.013,-47.5220,-0.9800,-0.4800,47.5350
-60.014,-50.001,-20.013,-47.5160,-0.9800,-0.4900,47.5280
-60.014,-50.001,-10.013,-47.5050,-0.9800,-0.5000,47.5160
-60.014,-50.001,-0.013,-47.5030,-0.9800,-0.5200,47.5150
-60.014,-50.001,9.987,-47.5070,-0.9800,-0.5300,47.5210
-60.014,-50.001,19.987,-47.5040,-0.9900,-0.5400,47.5180
