x[m],y[m],z[m],dirx[m^2A],diry[m^2A],dirz[m^2A],rotation_xy[rad]
-0.1755,0.2721,-0.0461,0.0000e+00,-2.3203e-08,-2.4478e-10,3.1521
-0.1755,0.2743,-0.0308,0.0000e+00,-2.0639e-08,1.0606e-08,2.6669
-0.1755,0.2756,-0.0154,0.0000e+00,1.7902e-08,1.4764e-08,0.6896
-0.1755,0.2760,0.0000,0.0000e+00,2.1355e-08,9.0786e-09,0.4020
-0.1755,0.2756,0.0154,0.0000e+00,1.6502e-08,1.6314e-08,0.7797
-0.1755,0.2743,0.0308,0.0000e+00,-9.6562e-09,2.1100e-08,2.0000
-0.1755,0.2721,0.0461,0.0000e+00,-1.9244e-08,-1.2967e-08,3.7345
-0.1755,0.2587,0.0961,0.0000e+00,-2.2858e-08,-3.9992e-09,3.3148
-0.1755,0.2529,0.1104,0.0000e+00,-1.5998e-08,1.6808e-08,2.3315
-0.1755,0.2464,0.1244,0.0000e+00,-7.1701e-09,2.2069e-08,1.8849
-0.1755,0.2390,0.1380,0.0000e+00,1.0172e-08,2.0856e-08,1.1170
-0.1755,0.2309,0.1512,0.0000e+00,1.2495e-08,1.9553e-08,1.0022
-0.1755,0.2221,0.1638,0.0000e+00,-1.9290e-08,1.2898e-08,2.5522
-0.1755,0.2126,0.1760,0.0000e+00,-9.5199e-09,-2.1162e-08,4.2897
-0.1755,0.1760,0.2126,0.0000e+00,-8.2767e-09,-2.1679e-08,4.3477
-0.1755,0.1638,0.2221,0.0000e+00,-1.2393e-08,1.9618e-08,2.1342
-0.1755,0.1512,0.2309,0.0000e+00,-1.4988e-08,1.7715e-08,2.2730
-0.1755,0.1380,0.2390,0.0000e+00,-1.8249e-08,-1.4333e-08,3.8074
-0.1755,0.1244,0.2464,0.0000e+00,-1.9033e-08,-1.3275e-08,3.7506
-0.1755,0.1104,0.2529,0.0000e+00,-2.3149e-08,1.6128e-09,3.0720
-0.1755,0.0961,0.2587,0.0000e+00,-2.2478e-08,5.7609e-09,2.8907
-0.1755,0.0461,0.2721,0.0000e+00,-2.2597e-08,-5.2750e-09,3.3709
-0.1755,0.0308,0.2743,0.0000e+00,-2.1935e-08,-7.5715e-09,3.4740
-0.1755,0.0154,0.2756,0.0000e+00,-2.1556e-08,-8.5899e-09,3.5208
-0.1755,0.0000,0.2760,0.0000e+00,-2.1915e-08,-7.6273e-09,3.4765
-0.1755,-0.0154,0.2756,0.0000e+00,-2.2814e-08,-4.2385e-09,3.3253
-0.1755,-0.0308,0.2743,0.0000e+00,-2.3205e-08,2.2570e-11,3.1406
-0.1755,-0.0461,0.2721,0.0000e+00,-2.3108e-08,2.1147e-09,3.0503
-0.1755,-0.0961,0.2587,0.0000e+00,-2.2832e-08,-4.1401e-09,3.3210
-0.1755,-0.1104,0.2529,0.0000e+00,-2.1942e-08,-7.5500e-09,3.4730
-0.1755,-0.1244,0.2464,0.0000e+00,-2.2258e-08,-6.5596e-09,3.4282
-0.1755,-0.1380,0.2390,0.0000e+00,-1.9743e-08,1.2193e-08,2.5883
-0.1755,-0.1512,0.2309,0.0000e+00,-1.4625e-09,2.3159e-08,1.6339
-0.1755,-0.1638,0.2221,0.0000e+00,2.1487e-08,8.7630e-09,0.3872
-0.1755,-0.1760,0.2126,0.0000e+00,2.1133e-09,-2.3108e-08,-1.4796
-0.1755,-0.2126,0.1760,0.0000e+00,-2.7503e-09,2.3041e-08,1.6896
-0.1755,-0.2221,0.1638,0.0000e+00,-2.2263e-08,-6.5442e-09,3.4275
-0.1755,-0.2309,0.1512,0.0000e+00,-2.3147e-08,1.6407e-09,3.0708
-0.1755,-0.2390,0.1380,0.0000e+00,2.3069e-08,2.5041e-09,0.1081
-0.1755,-0.2464,0.1244,0.0000e+00,2.2212e-08,6.7142e-09,0.2935
-0.1755,-0.2529,0.1104,0.0000e+00,2.2060e-08,7.1977e-09,0.3154
-0.1755,-0.2587,0.0961,0.0000e+00,-2.0335e-08,1.1177e-08,2.6390
-0.1755,-0.2721,0.0461,0.0000e+00,-2.3201e-08,-4.2781e-10,3.1600
-0.1755,-0.2743,0.0308,0.0000e+00,-2.0744e-08,1.0399e-08,2.6769
-0.1755,-0.2756,0.0154,0.0000e+00,1.7790e-08,1.4899e-08,0.6972
-0.1755,-0.2760,0.0000,0.0000e+00,2.1192e-08,9.4522e-09,0.4195
-0.1755,-0.2756,-0.0154,0.0000e+00,1.6102e-08,1.6709e-08,0.8039
-0.1755,-0.2743,-0.0308,0.0000e+00,-9.0907e-09,2.1350e-08,1.9733
-0.1755,-0.2721,-0.0461,0.0000e+00,-1.9365e-08,-1.2784e-08,3.7251
-0.1755,-0.2587,-0.0961,0.0000e+00,-2.2668e-08,-4.9609e-09,3.3570
-0.1755,-0.2529,-0.1104,0.0000e+00,-1.6005e-08,1.6802e-08,2.3319
-0.1755,-0.2464,-0.1244,0.0000e+00,-7.0417e-09,2.2111e-08,1.8791
-0.1755,-0.2390,-0.1380,0.0000e+00,9.4244e-09,2.1205e-08,1.1526
-0.1755,-0.2309,-0.1512,0.0000e+00,1.1986e-08,1.9869e-08,1.0280
-0.1755,-0.2221,-0.1638,0.0000e+00,-1.8792e-08,1.3614e-08,2.5146
-0.1755,-0.2126,-0.1760,0.0000e+00,-9.3458e-09,-2.1240e-08,4.2979
-0.1755,-0.1760,-0.2126,0.0000e+00,-7.8821e-09,-2.1825e-08,4.3658
-0.1755,-0.1638,-0.2221,0.0000e+00,-1.3703e-08,1.8726e-08,2.2025
-0.1755,-0.1512,-0.2309,0.0000e+00,-1.4154e-08,1.8388e-08,2.2268
-0.1755,-0.1380,-0.2390,0.0000e+00,-1.8453e-08,-1.4069e-08,3.7930
-0.1755,-0.1244,-0.2464,0.0000e+00,-1.9150e-08,-1.3105e-08,3.7417
-0.1755,-0.1104,-0.2529,0.0000e+00,-2.3130e-08,1.8599e-09,3.0614
-0.1755,-0.0961,-0.2587,0.0000e+00,-2.2477e-08,5.7664e-09,2.8905
-0.1755,-0.0461,-0.2721,0.0000e+00,-2.2581e-08,-5.3422e-09,3.3739
-0.1755,-0.0308,-0.2743,0.0000e+00,-2.1918e-08,-7.6212e-09,3.4762
-0.1755,-0.0154,-0.2756,0.0000e+00,-2.1536e-08,-8.6404e-09,3.5231
-0.1755,-0.0000,-0.2760,0.0000e+00,-2.1898e-08,-7.6768e-09,3.4788
-0.1755,0.0154,-0.2756,0.0000e+00,-2.2815e-08,-4.2375e-09,3.3252
-0.1755,0.0308,-0.2743,0.0000e+00,-2.3204e-08,1.3338e-10,3.1358
-0.1755,0.0461,-0.2721,0.0000e+00,-2.3090e-08,2.3014e-09,3.0423
-0.1755,0.0961,-0.2587,0.0000e+00,-2.2830e-08,-4.1512e-09,3.3215
-0.1755,0.1104,-0.2529,0.0000e+00,-2.1891e-08,-7.6969e-09,3.4797
-0.1755,0.1244,-0.2464,0.0000e+00,-2.2157e-08,-6.8937e-09,3.4432
-0.1755,0.1380,-0.2390,0.0000e+00,-2.0264e-08,1.1307e-08,2.6326
-0.1755,0.1512,-0.2309,0.0000e+00,-1.5073e-09,2.3156e-08,1.6358
-0.1755,0.1638,-0.2221,0.0000e+00,2.1046e-08,9.7739e-09,0.4348
-0.1755,0.1760,-0.2126,0.0000e+00,2.3796e-09,-2.3082e-08,-1.4681
-0.1755,0.2126,-0.1760,0.0000e+00,-3.0507e-09,2.3003e-08,1.7026
-0.1755,0.2221,-0.1638,0.0000e+00,-2.2310e-08,-6.3805e-09,3.4201
-0.1755,0.2309,-0.1512,0.0000e+00,-2.3157e-08,1.4862e-09,3.0775
-0.1755,0.2390,-0.1380,0.0000e+00,2.3165e-08,1.3644e-09,0.0588
-0.1755,0.2464,-0.1244,0.0000e+00,2.2331e-08,6.3068e-09,0.2752
-0.1755,0.2529,-0.1104,0.0000e+00,2.1606e-08,8.4635e-09,0.3733
-0.1755,0.2587,-0.0961,0.0000e+00,-2.0172e-08,1.1469e-08,2.6246
-0.0585,0.2721,-0.0461,0.0000e+00,4.0738e-09,2.2844e-08,1.3943
-0.0585,0.2743,-0.0308,0.0000e+00,1.4822e-09,2.3157e-08,1.5069
-0.0585,0.2756,-0.0154,0.0000e+00,-2.3165e-08,1.3636e-09,3.0828
-0.0585,0.2760,0.0000,0.0000e+00,1.1385e-09,2.3177e-08,1.5217
-0.0585,0.2756,0.0154,0.0000e+00,1.2761e-08,1.9381e-08,0.9885
-0.0585,0.2743,0.0308,0.0000e+00,-1.4039e-09,2.3162e-08,1.6313
-0.0585,0.2721,0.0461,0.0000e+00,-2.4840e-09,2.3071e-08,1.6781
-0.0585,0.2587,0.0961,0.0000e+00,-5.4940e-09,2.2545e-08,1.8098
-0.0585,0.2529,0.1104,0.0000e+00,-9.8301e-09,2.1020e-08,2.0082
-0.0585,0.2464,0.1244,0.0000e+00,-1.9868e-08,-1.1988e-08,3.6845
-0.0585,0.2390,0.1380,0.0000e+00,-1.5017e-08,1.7690e-08,2.2747
-0.0585,0.2309,0.1512,0.0000e+00,-3.4166e-09,2.2952e-08,1.7186
-0.0585,0.2221,0.1638,0.0000e+00,-9.0062e-09,2.1386e-08,1.9694
-0.0585,0.2126,0.1760,0.0000e+00,-9.4889e-09,2.1176e-08,1.9921
-0.0585,0.1760,0.2126,0.0000e+00,-1.8433e-08,1.4095e-08,2.4888
-0.0585,0.1638,0.2221,0.0000e+00,-1.7340e-08,-1.5421e-08,3.8685
-0.0585,0.1512,0.2309,0.0000e+00,-1.6020e-08,1.6788e-08,2.3328
-0.0585,0.1380,0.2390,0.0000e+00,-2.2203e-08,6.7451e-09,2.8467
-0.0585,0.1244,0.2464,0.0000e+00,-1.9535e-08,1.2524e-08,2.5715
-0.0585,0.1104,0.2529,0.0000e+00,1.0640e-08,2.0622e-08,1.0945
-0.0585,0.0961,0.2587,0.0000e+00,-2.1914e-08,7.6323e-09,2.8064
-0.0585,0.0461,0.2721,0.0000e+00,-2.3193e-08,-7.4243e-10,3.1736
-0.0585,0.0308,0.2743,0.0000e+00,-2.2461e-08,5.8280e-09,2.8877
-0.0585,0.0154,0.2756,0.0000e+00,-1.2607e-08,1.9481e-08,2.1452
-0.0585,0.0000,0.2760,0.0000e+00,-6.2035e-09,2.2360e-08,1.8414
-0.0585,-0.0154,0.2756,0.0000e+00,8.6221e-10,2.3189e-08,1.5336
-0.0585,-0.0308,0.2743,0.0000e+00,1.3129e-08,1.9134e-08,0.9694
-0.0585,-0.0461,0.2721,0.0000e+00,2.1898e-08,7.6758e-09,0.3371
-0.0585,-0.0961,0.2587,0.0000e+00,1.3369e-08,1.8967e-08,0.9568
-0.0585,-0.1104,0.2529,0.0000e+00,-6.3161e-09,2.2329e-08,1.8465
-0.0585,-0.1244,0.2464,0.0000e+00,2.3137e-08,-1.7694e-09,-0.0763
-0.0585,-0.1380,0.2390,0.0000e+00,-1.0533e-08,2.0677e-08,2.0419
-0.0585,-0.1512,0.2309,0.0000e+00,2.1510e-08,8.7051e-09,0.3846
-0.0585,-0.1638,0.2221,0.0000e+00,2.0554e-08,1.0769e-08,0.4826
-0.0585,-0.1760,0.2126,0.0000e+00,1.6817e-08,1.5990e-08,0.7602
-0.0585,-0.2126,0.1760,0.0000e+00,2.2099e-08,7.0780e-09,0.3100
-0.0585,-0.2221,0.1638,0.0000e+00,6.7914e-09,2.2189e-08,1.2738
-0.0585,-0.2309,0.1512,0.0000e+00,-1.9890e-08,1.1952e-08,2.6005
-0.0585,-0.2390,0.1380,0.0000e+00,5.8862e-09,2.2446e-08,1.3143
-0.0585,-0.2464,0.1244,0.0000e+00,2.3205e-08,5.3989e-14,0.0000
-0.0585,-0.2529,0.1104,0.0000e+00,9.2788e-09,2.1269e-08,1.1594
-0.0585,-0.2587,0.0961,0.0000e+00,8.1698e-09,2.1719e-08,1.2110
-0.0585,-0.2721,0.0461,0.0000e+00,4.3119e-09,2.2801e-08,1.3839
-0.0585,-0.2743,0.0308,0.0000e+00,2.4734e-09,2.3073e-08,1.4640
-0.0585,-0.2756,0.0154,0.0000e+00,-2.3117e-08,2.0154e-09,3.0546
-0.0585,-0.2760,0.0000,0.0000e+00,6.9235e-10,2.3194e-08,1.5410
-0.0585,-0.2756,-0.0154,0.0000e+00,1.9076e-08,1.3212e-08,0.6057
-0.0585,-0.2743,-0.0308,0.0000e+00,-4.9129e-09,2.2679e-08,1.7841
-0.0585,-0.2721,-0.0461,0.0000e+00,-6.2344e-09,2.2352e-08,1.8428
-0.0585,-0.2587,-0.0961,0.0000e+00,-5.5900e-09,2.2521e-08,1.8141
-0.0585,-0.2529,-0.1104,0.0000e+00,-8.9695e-09,2.1401e-08,1.9677
-0.0585,-0.2464,-0.1244,0.0000e+00,-2.2335e-08,-6.2948e-09,3.4163
-0.0585,-0.2390,-0.1380,0.0000e+00,-1.6784e-08,1.6023e-08,2.3794
-0.0585,-0.2309,-0.1512,0.0000e+00,1.2522e-08,1.9536e-08,1.0008
-0.0585,-0.2221,-0.1638,0.0000e+00,-1.3990e-08,1.8513e-08,2.2179
-0.0585,-0.2126,-0.1760,0.0000e+00,-1.3156e-08,1.9115e-08,2.1736
-0.0585,-0.1760,-0.2126,0.0000e+00,-1.8639e-08,1.3822e-08,2.5035
-0.0585,-0.1638,-0.2221,0.0000e+00,-1.7374e-08,-1.5382e-08,3.8663
-0.0585,-0.1512,-0.2309,0.0000e+00,-1.4636e-08,1.8007e-08,2.2533
-0.0585,-0.1380,-0.2390,0.0000e+00,-2.1410e-08,8.9496e-09,2.7456
-0.0585,-0.1244,-0.2464,0.0000e+00,-1.9868e-08,1.1988e-08,2.5987
-0.0585,-0.1104,-0.2529,0.0000e+00,1.6281e-08,1.6535e-08,0.7931
-0.0585,-0.0961,-0.2587,0.0000e+00,-2.2275e-08,6.5032e-09,2.8575
-0.0585,-0.0461,-0.2721,0.0000e+00,-2.3092e-08,-2.2802e-09,3.2400
-0.0585,-0.0308,-0.2743,0.0000e+00,-2.2729e-08,4.6730e-09,2.9388
-0.0585,-0.0154,-0.2756,0.0000e+00,-1.1805e-08,1.9977e-08,2.1045
-0.0585,-0.0000,-0.2760,0.0000e+00,-5.4425e-09,2.2558e-08,1.8075
-0.0585,0.0154,-0.2756,0.0000e+00,1.1836e-09,2.3175e-08,1.5198
-0.0585,0.0308,-0.2743,0.0000e+00,1.3848e-08,1.8620e-08,0.9313
-0.0585,0.0461,-0.2721,0.0000e+00,2.2328e-08,6.3170e-09,0.2757
-0.0585,0.0961,-0.2587,0.0000e+00,1.4558e-08,1.8070e-08,0.8926
-0.0585,0.1104,-0.2529,0.0000e+00,-7.0565e-09,2.2106e-08,1.8798
-0.0585,0.1244,-0.2464,0.0000e+00,2.3205e-08,2.6987e-15,0.0000
-0.0585,0.1380,-0.2390,0.0000e+00,-9.6492e-09,2.1103e-08,1.9996
-0.0585,0.1512,-0.2309,0.0000e+00,2.2498e-08,5.6852e-09,0.2475
-0.0585,0.1638,-0.2221,0.0000e+00,1.9935e-08,1.1877e-08,0.5373
-0.0585,0.1760,-0.2126,0.0000e+00,1.6467e-08,1.6349e-08,0.7818
-0.0585,0.2126,-0.1760,0.0000e+00,2.0807e-08,1.0274e-08,0.4587
-0.0585,0.2221,-0.1638,0.0000e+00,8.8694e-09,2.1443e-08,1.1786
-0.0585,0.2309,-0.1512,0.0000e+00,-1.8713e-08,1.3721e-08,2.5089
-0.0585,0.2390,-0.1380,0.0000e+00,6.8149e-09,2.2182e-08,1.2727
-0.0585,0.2464,-0.1244,0.0000e+00,2.3205e-08,3.0768e-15,0.0000
-0.0585,0.2529,-0.1104,0.0000e+00,9.4162e-09,2.1208e-08,1.1530
-0.0585,0.2587,-0.0961,0.0000e+00,8.6421e-09,2.1535e-08,1.1892
0.0585,0.2721,-0.0461,0.0000e+00,5.2158e-09,2.2611e-08,1.3441
