x[m],y[m],z[m],dirx[m^2A],diry[m^2A],dirz[m^2A],rotation_xy[rad]
-0.0585,0.0154,-0.2756,0.0000e+00,-1.1208e-08,5.0333e-08,1.7899
-0.0585,0.0308,-0.2743,0.0000e+00,-1.8504e-08,4.8132e-08,1.9378
-0.0585,0.0461,-0.2721,0.0000e+00,-2.5452e-08,4.4847e-08,2.0870
-0.0585,0.0961,-0.2587,0.0000e+00,-4.4154e-08,2.6637e-08,2.5988
-0.0585,0.1104,-0.2529,0.0000e+00,-4.7776e-08,1.9403e-08,2.7558
-0.0585,0.1244,-0.2464,0.0000e+00,-5.0247e-08,1.1587e-08,2.9149
-0.0585,0.1380,-0.2390,0.0000e+00,-5.1454e-08,3.3994e-09,3.0756
-0.0585,0.1512,-0.2309,0.0000e+00,-5.1332e-08,-4.9086e-09,3.2369
-0.0585,0.1638,-0.2221,0.0000e+00,-4.9895e-08,-1.3021e-08,3.3969
-0.0585,0.1760,-0.2126,0.0000e+00,-4.7280e-08,-2.0582e-08,3.5522
-0.0585,0.2126,-0.1760,0.0000e+00,-3.5712e-08,-3.7199e-08,3.9474
-0.0585,0.2221,-0.1638,0.0000e+00,-3.9256e-08,-3.3437e-08,3.8471
-0.0585,0.2309,-0.1512,0.0000e+00,-3.2031e-09,5.1467e-08,1.6330
-0.0585,0.2390,-0.1380,0.0000e+00,8.4330e-09,5.0872e-08,1.4065
-0.0585,0.2464,-0.1244,0.0000e+00,7.2635e-09,5.1052e-08,1.4295
-0.0585,0.2529,-0.1104,0.0000e+00,4.5935e-09,5.1361e-08,1.4816
-0.0585,0.2587,-0.0961,0.0000e+00,1.5505e-09,5.1543e-08,1.5407
-0.0405,0.2721,-0.0461,0.0000e+00,-3.9996e-08,3.2548e-08,2.4585
-0.0405,0.2743,-0.0308,0.0000e+00,-2.5561e-08,4.4785e-08,2.0894
-0.0405,0.2756,-0.0154,0.0000e+00,5.1566e-08,-1.3080e-13,6.2832
-0.0405,0.2760,0.0000,0.0000e+00,3.6708e-08,3.6216e-08,0.7786
-0.0405,0.2756,0.0154,0.0000e+00,4.2030e-08,2.9876e-08,0.6180
-0.0405,0.2743,0.0308,0.0000e+00,4.2452e-08,2.9274e-08,0.6037
-0.0405,0.2721,0.0461,0.0000e+00,5.1566e-08,-9.9673e-16,6.2832
-0.0405,0.2587,0.0961,0.0000e+00,3.1407e-08,4.0899e-08,0.9159
-0.0405,0.2529,0.1104,0.0000e+00,2.9919e-08,4.1999e-08,0.9518
-0.0405,0.2464,0.1244,0.0000e+00,3.5446e-08,3.7452e-08,0.8129
-0.0405,0.2390,0.1380,0.0000e+00,5.0918e-08,8.1509e-09,0.1587
-0.0405,0.2309,0.1512,0.0000e+00,3.1890e-08,-4.0523e-08,5.3791
