x[m],y[m],z[m],dirx[m^2A],diry[m^2A],dirz[m^2A],rotation_xy[rad]
-0.1755,0.0308,-0.2743,0.0000e+00,1.8214e-09,2.3133e-08,1.4922
-0.1755,0.0461,-0.2721,0.0000e+00,1.7857e-09,2.3136e-08,1.4938
-0.1755,0.0961,-0.2587,0.0000e+00,6.8231e-10,2.3195e-08,1.5414
-0.1755,0.1104,-0.2529,0.0000e+00,1.6242e-09,2.3148e-08,1.5007
-0.1755,0.1244,-0.2464,0.0000e+00,5.4124e-10,2.3198e-08,1.5475
-0.1755,0.1380,-0.2390,0.0000e+00,1.8807e-09,2.3128e-08,1.4897
-0.1755,0.1512,-0.2309,0.0000e+00,1.2932e-09,2.3169e-08,1.5150
-0.1755,0.1638,-0.2221,0.0000e+00,-2.3225e-10,2.3204e-08,1.5808
-0.1755,0.1760,-0.2126,0.0000e+00,1.0156e-09,2.3183e-08,1.5270
-0.1755,0.2126,-0.1760,0.0000e+00,1.6989e-09,2.3143e-08,1.4975
-0.1755,0.2221,-0.1638,0.0000e+00,1.4965e-09,2.3156e-08,1.5063
-0.1755,0.2309,-0.1512,0.0000e+00,2.6382e-09,2.3054e-08,1.4569
-0.1755,0.2390,-0.1380,0.0000e+00,3.0792e-09,2.3000e-08,1.4377
-0.1755,0.2464,-0.1244,0.0000e+00,2.5643e-09,2.3063e-08,1.4601
-0.1755,0.2529,-0.1104,0.0000e+00,2.3934e-09,2.3081e-08,1.4675
-0.1755,0.2587,-0.0961,0.0000e+00,2.8169e-09,2.3033e-08,1.4491
-0.0585,0.2721,-0.0461,0.0000e+00,3.4642e-09,2.2945e-08,1.4209
-0.0585,0.2743,-0.0308,0.0000e+00,4.0070e-09,2.2856e-08,1.3972
-0.0585,0.2756,-0.0154,0.0000e+00,4.7317e-09,2.2717e-08,1.3654
-0.0585,0.2760,0.0000,0.0000e+00,3.5690e-09,2.2929e-08,1.4164
-0.0585,0.2756,0.0154,0.0000e+00,1.8701e-09,2.3129e-08,1.4901
-0.0585,0.2743,0.0308,0.0000e+00,1.3001e-09,2.3168e-08,1.5147
-0.0585,0.2721,0.0461,0.0000e+00,6.0712e-10,2.3197e-08,1.5446
-0.0585,0.2587,0.0961,0.0000e+00,8.2184e-10,2.3190e-08,1.5354
-0.0585,0.2529,0.1104,0.0000e+00,3.7042e-10,2.3202e-08,1.5548
-0.0585,0.2464,0.1244,0.0000e+00,4.9848e-10,2.3199e-08,1.5493
-0.0585,0.2390,0.1380,0.0000e+00,4.4645e-10,2.3200e-08,1.5516
-0.0585,0.2309,0.1512,0.0000e+00,6.7937e-10,2.3195e-08,1.5415
-0.0585,0.2221,0.1638,0.0000e+00,1.2493e-09,2.3171e-08,1.5169
-0.0585,0.2126,0.1760,0.0000e+00,1.1787e-09,2.3175e-08,1.5200
-0.0585,0.1760,0.2126,0.0000e+00,1.5333e-09,2.3154e-08,1.5047
-0.0585,0.1638,0.2221,0.0000e+00,2.3223e-09,2.3088e-08,1.4706
