x[m],y[m],z[m],dirx[m^2A],diry[m^2A],dirz[m^2A],rotation_xy[rad]
-0.1755,0.2721,-0.0461,0.0000e+00,-2.2390e-08,6.0935e-09,9.1591
-0.1755,0.2743,-0.0308,0.0000e+00,2.2945e-08,3.4644e-09,0.1499
-0.1755,0.2756,-0.0154,0.0000e+00,-1.8257e-08,1.4322e-08,2.4764
-0.1755,0.2760,0.0000,0.0000e+00,4.0399e-09,2.2850e-08,1.3958
-0.1755,0.2756,0.0154,0.0000e+00,5.3579e-09,2.2578e-08,1.3378
-0.1755,0.2743,0.0308,0.0000e+00,3.3535e-09,2.2961e-08,1.4258
-0.1755,0.2721,0.0461,0.0000e+00,2.8617e-09,2.3028e-08,1.4472
-0.1755,0.2587,0.0961,0.0000e+00,-3.0106e-09,2.3009e-08,1.7009
-0.1755,0.2529,0.1104,0.0000e+00,-3.1442e-09,2.2991e-08,1.7067
-0.1755,0.2464,0.1244,0.0000e+00,-5.9630e-09,2.2426e-08,1.8307
-0.1755,0.2390,0.1380,0.0000e+00,-3.2210e-09,2.2980e-08,1.7101
-0.1755,0.2309,0.1512,0.0000e+00,-1.8933e-09,2.3127e-08,1.6525
-0.1755,0.2221,0.1638,0.0000e+00,-1.0287e-09,2.3182e-08,1.6151
-0.1755,0.2126,0.1760,0.0000e+00,-3.6846e-09,2.2910e-08,1.7303
-0.1755,0.1760,0.2126,0.0000e+00,-7.9596e-10,2.3191e-08,1.6051
-0.1755,0.1638,0.2221,0.0000e+00,-4.2764e-10,2.3201e-08,1.5892
-0.1755,0.1512,0.2309,0.0000e+00,2.8273e-10,2.3203e-08,1.5586
-0.1755,0.1380,0.2390,0.0000e+00,-1.5271e-09,2.3154e-08,1.6367
-0.1755,0.1244,0.2464,0.0000e+00,-2.1199e-09,2.3108e-08,1.6623
-0.1755,0.1104,0.2529,0.0000e+00,2.2515e-09,2.3095e-08,1.4736
-0.1755,0.0961,0.2587,0.0000e+00,2.1739e-09,2.3103e-08,1.4770
-0.1755,0.0461,0.2721,0.0000e+00,2.1909e-09,2.3101e-08,1.4762
-0.1755,0.0308,0.2743,0.0000e+00,1.3492e-09,2.3166e-08,1.5126
-0.1755,0.0154,0.2756,0.0000e+00,2.3148e-08,1.6224e-09,0.0700
-0.1755,0.0000,0.2760,0.0000e+00,-4.8943e-09,2.2683e-08,1.7833
-0.1755,-0.0154,0.2756,0.0000e+00,2.3205e-08,4.7365e-11,0.0020
-0.1755,-0.0308,0.2743,0.0000e+00,-1.5158e-09,2.3155e-08,1.6362
-0.1755,-0.0461,0.2721,0.0000e+00,-1.2895e-09,2.3169e-08,1.6264
-0.1755,-0.0961,0.2587,0.0000e+00,-3.2478e-09,2.2976e-08,1.7112
-0.1755,-0.1104,0.2529,0.0000e+00,3.9521e-09,2.2866e-08,1.3996
-0.1755,-0.1244,0.2464,0.0000e+00,1.8013e-09,2.3135e-08,1.4931
-0.1755,-0.1380,0.2390,0.0000e+00,5.1996e-09,2.2615e-08,1.3448
-0.1755,-0.1512,0.2309,0.0000e+00,4.1691e-09,2.2827e-08,1.3901
-0.1755,-0.1638,0.2221,0.0000e+00,3.3445e-09,2.2963e-08,1.4262
-0.1755,-0.1760,0.2126,0.0000e+00,5.2101e-09,2.2612e-08,1.3443
-0.1755,-0.2126,0.1760,0.0000e+00,5.6212e-09,2.2514e-08,1.3261
-0.1755,-0.2221,0.1638,0.0000e+00,3.6354e-09,2.2918e-08,1.4135
-0.1755,-0.2309,0.1512,0.0000e+00,9.3940e-09,2.1218e-08,1.1540
-0.1755,-0.2390,0.1380,0.0000e+00,8.7603e-09,2.1488e-08,1.1837
-0.1755,-0.2464,0.1244,0.0000e+00,8.2699e-09,2.1681e-08,1.2064
-0.1755,-0.2529,0.1104,0.0000e+00,5.1447e-09,2.2627e-08,1.3472
-0.1755,-0.2587,0.0961,0.0000e+00,1.2325e-08,1.9661e-08,1.0109
-0.1755,-0.2721,0.0461,0.0000e+00,2.2205e-08,6.7379e-09,0.2946
-0.1755,-0.2743,0.0308,0.0000e+00,2.2522e-09,2.3095e-08,1.4736
-0.1755,-0.2756,0.0154,0.0000e+00,1.1297e-09,2.3177e-08,1.5221
-0.1755,-0.2760,0.0000,0.0000e+00,1.1664e-08,2.0060e-08,1.0442
-0.1755,-0.2756,-0.0154,0.0000e+00,-3.5344e-09,2.2934e-08,1.7237
-0.1755,-0.2743,-0.0308,0.0000e+00,-4.3691e-09,2.2790e-08,1.7602
-0.1755,-0.2721,-0.0461,0.0000e+00,-3.6124e-09,2.2922e-08,1.7271
-0.1755,-0.2587,-0.0961,0.0000e+00,-4.0875e-09,2.2842e-08,1.7479
