# COSI2 B0 scan,,,,,,,,,,,,,,
# time 2024-08-22 14:57:51.915814,,,,,,,,,,,,,,
# MAGNET CENTER IN LAB: x 232.290 mm, y 232.950 mm, z 201.880 mm,,,,,,,,,,,,
# MAGNET AXES WRT LAB: alpha 0.00 deg, beta 0.00 deg, gamma 0.00 deg,,,,,,,,,,,,
# path: /home/cosi/cosi-measure/Software/COSI2/data/240820/240822_v21_every_second_point_R120_atmpt2,,,,,,,,,,,,,,
# X[mm],Y[mm],Z[mm],B0_x[mT],B0_y[mT],B0_z[mT],B0_abs[mT],,,,,,,,
272.29,172.95,161.88,-48.56,-2.127,0.76,48.615,,,,,,,,
252.29,172.95,161.88,-48.45,-2.192,0.79,48.534,,,,,,,,
232.29,172.95,161.88,-48.35,-2.205,0.91,48.406,,,,,,,,
212.29,172.95,161.88,-48.24,-2.242,0.92,48.237,,,,,,,,
192.29,172.95,161.88,-48.36,-2.28,0.8,48.422,,,,,,,,
172.29,172.95,161.88,-48.48,-2.227,0.75,48.507,,,,,,,,
152.29,172.95,161.88,0,0,0,0,,,,,,,,
132.29,192.95,161.88,-48.56,-2.025,0.65,48.594,,,,,,,,
152.29,192.95,161.88,-48.54,-1.97,0.6,48.587,,,,,,,,
172.29,192.95,161.88,-48.43,-1.784,0.58,48.462,,,,,,,,
192.29,192.95,161.88,-48.19,-1.638,0.61,48.221,,,,,,,,
212.29,192.95,161.88,0,0,0,0,,,,,,,,
232.29,192.95,161.88,-47.89,-1.54,0.57,47.922,,,,,,,,
252.29,192.95,161.88,-48.07,-1.535,0.57,48.095,,,,,,,,
272.29,192.95,161.88,-48.26,-1.648,0.56,48.294,,,,,,,,
292.29,192.95,161.88,-48.4,-1.793,0.58,48.408,,,,,,,,
312.29,192.95,161.88,-48.4,-1.842,0.6,48.408,,,,,,,,
332.29,192.95,161.88,-48.42,-1.909,0.63,48.46,,,,,,,,
332.29,212.95,161.88,-48.36,-2.078,0.7,48.42,,,,,,,,
312.29,212.95,161.88,-48.27,-2.143,0.75,48.325,,,,,,,,
292.29,212.95,161.88,-48.07,-2.259,0.81,48.133,,,,,,,,
272.29,212.95,161.88,-47.79,-2.413,0.93,47.861,,,,,,,,
252.29,212.95,161.88,-47.53,-2.491,0.97,47.697,,,,,,,,
232.29,212.95,161.88,-47.58,-2.59,0.83,47.611,,,,,,,,
212.29,212.95,161.88,-47.8,-2.549,0.77,47.872,,,,,,,,
192.29,212.95,161.88,-48.05,-2.362,0.72,48.048,,,,,,,,
172.29,212.95,161.88,-48.18,-2.283,0.67,48.237,,,,,,,,
152.29,212.95,161.88,-48.28,-2.206,0.63,48.31,,,,,,,,
132.29,212.95,161.88,-48.31,-2.051,0.59,48.357,,,,,,,,
132.29,232.95,161.88,-48.28,-1.977,0.55,48.325,,,,,,,,
152.29,232.95,161.88,-48.2,-1.829,0.52,48.232,,,,,,,,
172.29,232.95,161.88,-48.01,-1.669,0.51,48.044,,,,,,,,
192.29,232.95,161.88,-47.74,-1.518,0.51,47.859,,,,,,,,
212.29,232.95,161.88,-47.6,-1.44,0.47,47.62,,,,,,,,
232.29,232.95,161.88,-47.64,-1.388,0.41,47.551,,,,,,,,
252.29,232.95,161.88,-47.85,-1.438,0.42,47.875,,,,,,,,
272.29,232.95,161.88,-48.03,-1.546,0.44,48.052,,,,,,,,
292.29,232.95,161.88,-48.17,-1.739,0.48,48.203,,,,,,,,
312.29,232.95,161.88,-48.22,-1.822,0.49,48.253,,,,,,,,
332.29,232.95,161.88,-48.22,-1.996,0.55,48.276,,,,,,,,
332.29,252.95,161.88,-48.15,-2.07,0.58,48.198,,,,,,,,
312.29,252.95,161.88,-48,-2.214,0.62,48.054,,,,,,,,
292.29,252.95,161.88,-47.76,-2.345,0.66,47.908,,,,,,,,
272.29,252.95,161.88,-47.54,-2.432,0.68,47.611,,,,,,,,
252.29,252.95,161.88,-47.31,-2.585,0.63,47.514,,,,,,,,
232.29,252.95,161.88,-47.32,-2.605,0.57,47.4,,,,,,,,
212.29,252.95,161.88,-47.65,-2.503,0.57,47.633,,,,,,,,
192.29,252.95,161.88,-47.85,-2.417,0.56,47.916,,,,,,,,
172.29,252.95,161.88,-48.04,-2.266,0.53,48.047,,,,,,,,
152.29,252.95,161.88,-48.13,-2.194,0.5,48.182,,,,,,,,
132.29,252.95,161.88,-48.18,-2.041,0.47,48.231,,,,,,,,
132.29,272.95,161.88,-48.16,-1.962,0.43,48.199,,,,,,,,
152.29,272.95,161.88,-48.04,-1.805,0.37,48.122,,,,,,,,
172.29,272.95,161.88,-47.85,-1.723,0.35,47.952,,,,,,,,
192.29,272.95,161.88,-47.63,-1.559,0.29,47.659,,,,,,,,
212.29,272.95,161.88,-47.45,-1.396,0.23,47.475,,,,,,,,
232.29,272.95,161.88,-47.54,-1.393,0.17,47.56,,,,,,,,
252.29,272.95,161.88,-47.84,-1.54,0.25,47.789,,,,,,,,
272.29,272.95,161.88,-47.99,-1.631,0.28,48.022,,,,,,,,
292.29,272.95,161.88,-48.13,-1.799,0.35,48.163,,,,,,,,
312.29,272.95,161.88,-48.17,-1.936,0.39,48.206,,,,,,,,
332.29,272.95,161.88,-48.17,-1.936,0.39,48.206,,,,,,,,
312.29,292.95,161.88,-48.07,-2.102,0.44,48.154,,,,,,,,
292.29,292.95,161.88,-47.9,-2.19,0.45,48.009,,,,,,,,
272.29,292.95,161.88,-47.65,-2.371,0.48,47.712,,,,,,,,
252.29,292.95,161.88,-47.3,-2.488,0.52,47.366,,,,,,,,
232.29,292.95,161.88,-47.39,-2.534,0.46,47.457,,,,,,,,
212.29,292.95,161.88,-47.69,-2.5,0.39,47.55,,,,,,,,
192.29,292.95,161.88,-47.86,-2.417,0.39,47.926,,,,,,,,
172.29,292.95,161.88,-48.05,-2.257,0.39,48.058,,,,,,,,
152.29,292.95,161.88,-48.12,-2.195,0.37,48.175,,,,,,,,
152.29,312.95,161.88,-48.18,-2.06,0.33,48.215,,,,,,,,
172.29,312.95,161.88,-48.16,-1.992,0.3,48.201,,,,,,,,
192.29,312.95,161.88,-48.07,-1.849,0.24,48.101,,,,,,,,
212.29,312.95,161.88,-47.91,-1.717,0.19,47.998,,,,,,,,
232.29,312.95,161.88,-47.83,-1.664,0.13,47.859,,,,,,,,
252.29,312.95,161.88,-47.95,-1.666,0.2,47.924,,,,,,,,
272.29,312.95,161.88,-48.08,-1.707,0.21,48.107,,,,,,,,
292.29,312.95,161.88,-48.18,-1.83,0.23,48.196,,,,,,,,
312.29,312.95,161.88,-48.21,-1.901,0.28,48.253,,,,,,,,
272.29,332.95,161.88,-48.2,-1.968,0.3,48.255,,,,,,,,
252.29,332.95,161.88,-48.14,-2.096,0.32,48.19,,,,,,,,
232.29,332.95,161.88,-47.79,-2.346,0.4,47.853,,,,,,,,
212.29,332.95,161.88,-47.82,-2.378,0.4,47.798,,,,,,,,
192.29,332.95,161.88,-47.98,-2.372,0.29,48.039,,,,,,,,
172.29,332.95,181.88,-48.2,-2.253,0.25,48.21,,,,,,,,
192.29,332.95,181.88,-48.27,-2.166,0.3,48.318,,,,,,,,
212.29,332.95,181.88,-48.31,-2.024,0.28,48.349,,,,,,,,
232.29,332.95,181.88,-48.25,-1.945,0.18,48.289,,,,,,,,
252.29,332.95,181.88,-48.16,-1.901,0.19,48.199,,,,,,,,
272.29,332.95,181.88,-48.11,-1.884,0.25,48.147,,,,,,,,
292.29,332.95,181.88,-48.21,-1.981,0.33,48.247,,,,,,,,
312.29,312.95,181.88,-48.22,-1.981,0.33,48.256,,,,,,,,
292.29,312.95,181.88,-48.21,-2.015,0.37,48.267,,,,,,,,
272.29,312.95,181.88,-48.15,-2.058,0.37,48.193,,,,,,,,
252.29,312.95,181.88,-47.99,-2.136,0.36,48.096,,,,,,,,
232.29,312.95,181.88,-47.82,-2.177,0.44,47.871,,,,,,,,
212.29,312.95,181.88,-47.75,-2.184,0.46,47.713,,,,,,,,
192.29,312.95,181.88,-47.92,-2.167,0.42,47.969,,,,,,,,
172.29,312.95,181.88,-48.08,-2.114,0.4,48.085,,,,,,,,
152.29,312.95,181.88,-48.15,-2.08,0.38,48.198,,,,,,,,
132.29,292.95,181.88,-48.18,-2.023,0.36,48.226,,,,,,,,
152.29,292.95,181.88,-48.16,-1.997,0.33,48.197,,,,,,,,
172.29,292.95,181.88,-48.02,-1.914,0.27,48.057,,,,,,,,
192.29,292.95,181.88,-47.81,-1.867,0.26,47.907,,,,,,,,
212.29,292.95,181.88,-47.67,-1.849,0.19,47.705,,,,,,,,
232.29,292.95,181.88,-47.59,-1.8,0.15,47.54,,,,,,,,
252.29,292.95,181.88,-47.79,-1.797,0.24,47.821,,,,,,,,
272.29,292.95,181.88,-47.99,-1.838,0.28,47.978,,,,,,,,
292.29,292.95,181.88,-48.08,-1.9,0.31,48.122,,,,,,,,
312.29,292.95,181.88,-48.14,-1.93,0.35,48.177,,,,,,,,
332.29,292.95,181.88,-48.13,-1.997,0.38,48.175,,,,,,,,
332.29,272.95,181.88,-48.08,-2.028,0.4,48.127,,,,,,,,
312.29,272.95,181.88,-47.95,-2.094,0.43,47.996,,,,,,,,
292.29,272.95,181.88,-47.73,-2.141,0.45,47.852,,,,,,,,
272.29,272.95,181.88,-47.4,-2.168,0.46,47.569,,,,,,,,
252.29,272.95,181.88,-47.25,-2.221,0.5,47.301,,,,,,,,
232.29,272.95,181.88,-47.28,-2.229,0.52,47.336,,,,,,,,
212.29,272.95,181.88,-47.65,-2.195,0.49,47.703,,,,,,,,
192.29,272.95,181.88,-47.84,-2.168,0.48,47.887,,,,,,,,
172.29,272.95,181.88,-48.01,-2.106,0.45,48.007,,,,,,,,
152.29,272.95,181.88,-48.1,-2.078,0.44,48.146,,,,,,,,
