# COSI2 B0 scan,,,,,,,,,,,,,,,,
# time 2024-08-22 17:33:38.691408,,,,,,,,,,,,,,,,
# MAGNET CENTER IN LAB: x 232.290 mm, y 232.950 mm, z 201.880 mm,,,,,,,,,,,,,,
# MAGNET AXES WRT LAB: alpha 0.00 deg, beta 0.00 deg, gamma 0.00 deg,,,,,,,,,,,,,,
# path: /home/cosi/cosi-measure/Software/COSI2/data/240820/240822_6mm_ball_V21_R120_2s_waiting_lcdoff,,,,,,,,,,,,,,,,
# X[mm],Y[mm],Z[mm],B0_x[mT],B0_y[mT],B0_z[mT],B0_abs[mT],,,,,,,,,,
312.29,232.95,121.88,-47.672,-2.893,0.914,47.767,,,,,,,,,,
312.29,252.95,121.88,-47.552,-2.94,0.683,47.648,,,,,,,,,,
292.29,252.95,121.88,-47.79,-2.729,0.683,47.875,,,,,,,,,,
272.29,252.95,121.88,-48.014,-2.539,0.655,48.086,,,,,,,,,,
252.29,252.95,121.88,-48.185,-2.325,0.62,48.247,,,,,,,,,,
232.29,252.95,121.88,-48.281,-2.064,0.577,48.325,,,,,,,,,,
212.29,252.95,121.88,-48.293,-1.808,0.526,48.329,,,,,,,,,,
192.29,252.95,121.88,-48.219,-1.542,0.462,48.247,,,,,,,,,,
172.29,252.95,121.88,-48.07,-1.274,0.41,48.091,,,,,,,,,,
152.29,252.95,121.88,-47.859,-1.006,0.37,47.871,,,,,,,,,,
152.29,272.95,121.88,-47.947,-1.081,0.181,47.959,,,,,,,,,,
172.29,272.95,121.88,-48.103,-1.325,0.248,48.122,,,,,,,,,,
192.29,272.95,121.88,-48.231,-1.58,0.32,48.26,,,,,,,,,,
212.29,272.95,121.88,-48.285,-1.839,0.388,48.322,,,,,,,,,,
232.29,272.95,121.88,-48.271,-2.079,0.434,48.318,,,,,,,,,,
252.29,272.95,121.88,-48.172,-2.322,0.457,48.23,,,,,,,,,,
272.29,272.95,121.88,-48.01,-2.536,0.484,48.08,,,,,,,,,,
292.29,272.95,121.88,-47.801,-2.704,0.498,47.881,,,,,,,,,,
312.29,272.95,121.88,-47.642,-2.815,0.517,47.725,,,,,,,,,,
292.29,292.95,121.88,-47.843,-2.708,0.266,47.92,,,,,,,,,,
272.29,292.95,121.88,-48.067,-2.514,0.307,48.134,,,,,,,,,,
252.29,292.95,121.88,-48.217,-2.301,0.322,48.272,,,,,,,,,,
232.29,292.95,121.88,-48.299,-2.076,0.318,48.345,,,,,,,,,,
212.29,292.95,121.88,-48.322,-1.858,0.276,48.36,,,,,,,,,,
192.29,292.95,121.88,-48.279,-1.634,0.19,48.31,,,,,,,,,,
172.29,292.95,121.88,-48.163,-1.393,0.088,48.183,,,,,,,,,,
212.29,312.95,121.88,-48.388,-1.889,0.221,48.428,,,,,,,,,,
232.29,312.95,121.88,-48.364,-2.085,0.25,48.411,,,,,,,,,,
252.29,312.95,121.88,-48.298,-2.283,0.261,48.353,,,,,,,,,,
272.29,312.95,121.88,-48.2,-2.454,0.247,48.264,,,,,,,,,,
212.29,332.95,141.88,-48.33,-1.917,0.183,48.368,,,,,,,,,,
232.29,332.95,141.88,-48.333,-2.03,0.222,48.375,,,,,,,,,,
252.29,332.95,141.88,-48.268,-2.158,0.208,48.317,,,,,,,,,,
292.29,312.95,141.88,-47.943,-2.456,0.349,48.006,,,,,,,,,,
272.29,312.95,141.88,-48.078,-2.333,0.328,48.138,,,,,,,,,,
252.29,312.95,141.88,-48.19,-2.187,0.31,48.241,,,,,,,,,,
232.29,312.95,141.88,-48.252,-2.033,0.295,48.295,,,,,,,,,,
212.29,312.95,141.88,-48.263,-1.89,0.267,48.301,,,,,,,,,,
192.29,312.95,141.88,-48.214,-1.726,0.227,48.246,,,,,,,,,,
172.29,312.95,141.88,-48.13,-1.585,0.204,48.157,,,,,,,,,,
152.29,292.95,141.88,-47.87,-1.353,0.076,47.888,,,,,,,,,,
172.29,292.95,141.88,-48.051,-1.534,0.204,48.075,,,,,,,,,,
192.29,292.95,141.88,-48.164,-1.711,0.28,48.192,,,,,,,,,,
212.29,292.95,141.88,-48.212,-1.874,0.318,48.25,,,,,,,,,,
232.29,292.95,141.88,-48.208,-2.035,0.348,48.252,,,,,,,,,,
252.29,292.95,141.88,-48.139,-2.197,0.376,48.192,,,,,,,,,,
272.29,292.95,141.88,-48.019,-2.345,0.384,48.078,,,,,,,,,,
292.29,292.95,141.88,-47.845,-2.496,0.384,47.911,,,,,,,,,,
312.29,292.95,141.88,-47.616,-2.684,0.34,47.693,,,,,,,,,,
312.29,272.95,141.88,-47.58,-2.669,0.529,47.658,,,,,,,,,,
292.29,272.95,141.88,-47.801,-2.508,0.511,47.87,,,,,,,,,,
272.29,272.95,141.88,-47.983,-2.36,0.496,48.043,,,,,,,,,,
252.29,272.95,141.88,-48.114,-2.208,0.483,48.168,,,,,,,,,,
232.29,272.95,141.88,-48.186,-2.029,0.454,48.234,,,,,,,,,,
212.29,272.95,141.88,-48.196,-1.848,0.405,48.232,,,,,,,,,,
192.29,272.95,141.88,-48.129,-1.665,0.359,48.159,,,,,,,,,,
172.29,272.95,141.88,-48.001,-1.479,0.287,48.025,,,,,,,,,,
152.29,272.95,141.88,-47.809,-1.283,0.228,47.827,,,,,,,,,,
132.29,252.95,141.88,-47.503,-0.971,0.308,47.515,,,,,,,,,,
152.29,252.95,141.88,-47.792,-1.241,0.374,47.81,,,,,,,,,,
172.29,252.95,141.88,-47.994,-1.453,0.405,48.016,,,,,,,,,,
192.29,252.95,141.88,-48.132,-1.647,0.464,48.162,,,,,,,,,,
212.29,252.95,141.88,-48.2,-1.84,0.505,48.238,,,,,,,,,,
232.29,252.95,141.88,-48.197,-2.024,0.545,48.243,,,,,,,,,,
252.29,252.95,141.88,-48.126,-2.197,0.589,48.18,,,,,,,,,,
