x[m],y[m],z[m],dirx[m^2A],diry[m^2A],dirz[m^2A],rotation_xy[rad]
0.0000,0.2721,-0.0461,0.0000e+00,1.8677e-08,1.3770e-08,0.6353
0.0000,0.2743,-0.0308,0.0000e+00,1.0697e-08,2.0592e-08,1.0917
0.0000,0.2756,-0.0154,0.0000e+00,-2.3130e-08,1.8653e-09,3.0611
0.0000,0.2760,0.0000,0.0000e+00,-2.2227e-08,-6.6650e-09,3.4329
0.0000,0.2756,0.0154,0.0000e+00,2.3175e-08,1.1705e-09,0.0505
0.0000,0.2743,0.0308,0.0000e+00,2.3205e-08,9.6177e-17,0.0000
0.0000,0.2721,0.0461,0.0000e+00,-1.6560e-08,-1.6255e-08,3.9177
0.0000,0.2587,0.0961,0.0000e+00,7.4658e-09,2.1971e-08,1.2432
0.0000,0.2529,0.1104,0.0000e+00,-2.0543e-08,-1.0790e-08,3.6252
0.0000,0.2464,0.1244,0.0000e+00,-1.6191e-09,2.3148e-08,1.6406
0.0000,0.2390,0.1380,0.0000e+00,2.8481e-09,-2.3029e-08,4.8354
0.0000,0.2309,0.1512,0.0000e+00,-2.3188e-08,8.9094e-10,3.1032
0.0000,0.2221,0.1638,0.0000e+00,1.9666e-08,1.2317e-08,0.5596
0.0000,0.2126,0.1760,0.0000e+00,2.2305e-08,6.3990e-09,0.2794
0.0000,0.1760,0.2126,0.0000e+00,-1.2524e-08,-1.9535e-08,4.1423
0.0000,0.1638,0.2221,0.0000e+00,-2.0367e-08,1.1120e-08,2.6418
0.0000,0.1512,0.2309,0.0000e+00,2.3205e-08,4.1267e-16,0.0000
0.0000,0.1380,0.2390,0.0000e+00,-1.4378e-08,-1.8213e-08,4.0441
0.0000,0.1244,0.2464,0.0000e+00,1.8683e-08,1.3763e-08,0.6349
0.0000,0.1104,0.2529,0.0000e+00,-2.2364e-08,-6.1892e-09,3.4116
0.0000,0.0961,0.2587,0.0000e+00,1.8179e-08,1.4422e-08,0.6706
0.0000,0.0461,0.2721,0.0000e+00,-1.8634e-09,-2.3130e-08,4.6320
0.0000,0.0308,0.2743,0.0000e+00,-1.8799e-08,-1.3604e-08,3.7680
0.0000,0.0154,0.2756,0.0000e+00,3.7290e-09,2.2903e-08,1.4094
0.0000,0.0000,0.2760,0.0000e+00,2.2062e-08,7.1934e-09,0.3152
0.0000,-0.0154,0.2756,0.0000e+00,-8.3046e-09,-2.1668e-08,4.3464
0.0000,-0.0308,0.2743,0.0000e+00,2.3007e-08,3.0209e-09,0.1306
0.0000,-0.0461,0.2721,0.0000e+00,-2.2958e-08,-3.3781e-09,3.2877
0.0000,-0.0961,0.2587,0.0000e+00,-1.3017e-08,-1.9210e-08,4.1168
0.0000,-0.1104,0.2529,0.0000e+00,-1.2343e-08,-1.9650e-08,4.1515
0.0000,-0.1244,0.2464,0.0000e+00,1.2938e-08,1.9263e-08,0.9794
0.0000,-0.1380,0.2390,0.0000e+00,3.2626e-09,2.2974e-08,1.4297
0.0000,-0.1512,0.2309,0.0000e+00,5.0875e-09,2.2640e-08,1.3498
0.0000,-0.1638,0.2221,0.0000e+00,8.9825e-09,-2.1396e-08,5.1099
0.0000,-0.1760,0.2126,0.0000e+00,-8.5747e-09,-2.1562e-08,4.3339
0.0000,-0.2126,0.1760,0.0000e+00,-1.8465e-08,-1.4054e-08,3.7922
0.0000,-0.2221,0.1638,0.0000e+00,-2.3692e-09,2.3084e-08,1.6731
0.0000,-0.2309,0.1512,0.0000e+00,2.0844e-08,1.0197e-08,0.4550
0.0000,-0.2390,0.1380,0.0000e+00,2.2450e-08,5.8702e-09,0.2558
0.0000,-0.2464,0.1244,0.0000e+00,-2.2301e-08,6.4131e-09,2.8616
0.0000,-0.2529,0.1104,0.0000e+00,-1.7614e-08,-1.5107e-08,3.8505
0.0000,-0.2587,0.0961,0.0000e+00,1.6301e-08,-1.6515e-08,5.4913
0.0000,-0.2721,0.0461,0.0000e+00,5.1739e-09,2.2621e-08,1.3459
0.0000,-0.2743,0.0308,0.0000e+00,-1.3972e-08,1.8527e-08,2.2170
0.0000,-0.2756,0.0154,0.0000e+00,-1.6861e-08,-1.5943e-08,3.8990
0.0000,-0.2760,0.0000,0.0000e+00,2.1113e-08,9.6275e-09,0.4278
0.0000,-0.2756,-0.0154,0.0000e+00,2.3205e-08,1.5761e-15,0.0000
0.0000,-0.2743,-0.0308,0.0000e+00,-2.1489e-08,8.7564e-09,2.7547
0.0000,-0.2721,-0.0461,0.0000e+00,1.2082e-08,-1.9811e-08,5.2600
0.0000,-0.2587,-0.0961,0.0000e+00,-7.9036e-09,-2.1817e-08,4.3648
0.0000,-0.2529,-0.1104,0.0000e+00,-7.3450e-09,2.2012e-08,1.8929
0.0000,-0.2464,-0.1244,0.0000e+00,-1.4532e-08,1.8091e-08,2.2475
0.0000,-0.2390,-0.1380,0.0000e+00,8.1856e-10,2.3190e-08,1.5355
0.0000,-0.2309,-0.1512,0.0000e+00,-9.9638e-09,-2.0957e-08,4.2686
0.0000,-0.2221,-0.1638,0.0000e+00,2.1025e-08,-9.8198e-09,5.8462
0.0000,-0.2126,-0.1760,0.0000e+00,2.1037e-08,9.7935e-09,0.4357
0.0000,-0.1760,-0.2126,0.0000e+00,-2.1412e-08,8.9428e-09,2.7460
0.0000,-0.1638,-0.2221,0.0000e+00,-8.3806e-09,-2.1639e-08,4.3429
0.0000,-0.1512,-0.2309,0.0000e+00,2.3205e-08,3.2104e-15,0.0000
0.0000,-0.1380,-0.2390,0.0000e+00,-2.3104e-08,2.1574e-09,3.0485
0.0000,-0.1244,-0.2464,0.0000e+00,1.3047e-08,-1.9189e-08,5.3095
0.0000,-0.1104,-0.2529,0.0000e+00,-1.3901e-08,1.8580e-08,2.2131
0.0000,-0.0961,-0.2587,0.0000e+00,1.5215e-08,1.7521e-08,0.8557
0.0000,-0.0461,-0.2721,0.0000e+00,-8.4863e-09,-2.1597e-08,4.3380
0.0000,-0.0308,-0.2743,0.0000e+00,9.9631e-09,-2.0957e-08,5.1562
0.0000,-0.0154,-0.2756,0.0000e+00,1.6996e-08,1.5799e-08,0.7489
0.0000,-0.0000,-0.2760,0.0000e+00,-2.2773e-08,4.4553e-09,2.9484
0.0000,0.0154,-0.2756,0.0000e+00,-9.1334e-09,-2.1332e-08,4.3078
0.0000,0.0308,-0.2743,0.0000e+00,2.3205e-08,2.9508e-13,0.0000
0.0000,0.0461,-0.2721,0.0000e+00,-1.5319e-08,1.7429e-08,2.2918
0.0000,0.0961,-0.2587,0.0000e+00,3.7698e-09,-2.2897e-08,4.8756
0.0000,0.1104,-0.2529,0.0000e+00,-1.1525e-09,-2.3176e-08,4.6627
0.0000,0.1244,-0.2464,0.0000e+00,-1.9456e-08,1.2646e-08,2.5652
0.0000,0.1380,-0.2390,0.0000e+00,7.4936e-09,2.1962e-08,1.2420
0.0000,0.1512,-0.2309,0.0000e+00,1.7460e-08,1.5284e-08,0.7190
0.0000,0.1638,-0.2221,0.0000e+00,2.9378e-09,-2.3018e-08,4.8393
0.0000,0.1760,-0.2126,0.0000e+00,-2.3203e-08,3.2563e-10,3.1276
0.0000,0.2126,-0.1760,0.0000e+00,1.3165e-08,-1.9109e-08,5.3157
0.0000,0.2221,-0.1638,0.0000e+00,-7.9586e-09,2.1797e-08,1.9209
0.0000,0.2309,-0.1512,0.0000e+00,2.0217e-08,1.1390e-08,0.5131
0.0000,0.2390,-0.1380,0.0000e+00,-2.1939e-08,-7.5606e-09,3.4735
0.0000,0.2464,-0.1244,0.0000e+00,2.3197e-08,6.0239e-10,0.0260
0.0000,0.2529,-0.1104,0.0000e+00,-2.1075e-08,9.7105e-09,2.7098
0.0000,0.2587,-0.0961,0.0000e+00,-5.9014e-09,-2.2442e-08,4.4552
