x[m],y[m],z[m],dirx[m^2A],diry[m^2A],dirz[m^2A],rotation_xy[rad]
0.0000,0.2721,-0.0461,0.0000e+00,1.2894e-08,1.9293e-08,0.9816
0.0000,0.2743,-0.0308,0.0000e+00,-5.3220e-09,2.2586e-08,1.8022
0.0000,0.2756,-0.0154,0.0000e+00,-1.0720e-08,-2.0580e-08,4.2322
0.0000,0.2760,0.0000,0.0000e+00,-1.3366e-08,-1.8969e-08,4.0986
0.0000,0.2756,0.0154,0.0000e+00,2.1718e-08,8.1738e-09,0.3600
0.0000,0.2743,0.0308,0.0000e+00,2.3029e-08,2.8488e-09,0.1231
0.0000,0.2721,0.0461,0.0000e+00,-2.2331e-08,-6.3069e-09,3.4168
0.0000,0.2587,0.0961,0.0000e+00,-5.7603e-09,2.2478e-08,1.8217
0.0000,0.2529,0.1104,0.0000e+00,-9.2630e-09,-2.1276e-08,4.3018
0.0000,0.2464,0.1244,0.0000e+00,1.7037e-08,1.5754e-08,0.7463
0.0000,0.2390,0.1380,0.0000e+00,3.2349e-09,-2.2978e-08,4.8523
0.0000,0.2309,0.1512,0.0000e+00,-4.3286e-09,-2.2797e-08,4.5248
0.0000,0.2221,0.1638,0.0000e+00,-1.1327e-08,2.0253e-08,2.0807
0.0000,0.2126,0.1760,0.0000e+00,1.1013e-08,2.0425e-08,1.0763
0.0000,0.1760,0.2126,0.0000e+00,-8.3506e-09,-2.1650e-08,4.3443
0.0000,0.1638,0.2221,0.0000e+00,-1.4727e-08,1.7932e-08,2.2584
0.0000,0.1512,0.2309,0.0000e+00,2.3197e-08,5.9045e-10,0.0254
0.0000,0.1380,0.2390,0.0000e+00,-1.5781e-08,-1.7013e-08,3.9645
0.0000,0.1244,0.2464,0.0000e+00,1.9510e-08,1.2563e-08,0.5721
0.0000,0.1104,0.2529,0.0000e+00,-2.0546e-08,1.0785e-08,2.6582
0.0000,0.0961,0.2587,0.0000e+00,2.2592e-08,5.2969e-09,0.2303
0.0000,0.0461,0.2721,0.0000e+00,-2.5498e-09,-2.3064e-08,4.6023
0.0000,0.0308,0.2743,0.0000e+00,-2.0676e-08,-1.0534e-08,3.6128
0.0000,0.0154,0.2756,0.0000e+00,-1.7433e-08,1.5315e-08,2.4208
0.0000,0.0000,0.2760,0.0000e+00,2.1525e-08,8.6682e-09,0.3828
0.0000,-0.0154,0.2756,0.0000e+00,-2.0813e-08,1.0260e-08,2.6836
0.0000,-0.0308,0.2743,0.0000e+00,2.3205e-08,4.3472e-16,0.0000
0.0000,-0.0461,0.2721,0.0000e+00,5.7660e-09,2.2477e-08,1.3197
0.0000,-0.0961,0.2587,0.0000e+00,-2.2750e-08,-4.5731e-09,3.3400
0.0000,-0.1104,0.2529,0.0000e+00,2.0914e-09,-2.3110e-08,4.8026
0.0000,-0.1244,0.2464,0.0000e+00,1.9850e-08,1.2018e-08,0.5444
