x[m],y[m],z[m],dirx[m^2A],diry[m^2A],dirz[m^2A],rotation_xy[rad]
0.0000,0.0308,-0.2743,0.0000e+00,2.3203e-08,2.4937e-10,0.0107
0.0000,0.0461,-0.2721,0.0000e+00,1.0172e-08,2.0856e-08,1.1170
0.0000,0.0961,-0.2587,0.0000e+00,-1.5763e-08,-1.7029e-08,3.9656
0.0000,0.1104,-0.2529,0.0000e+00,9.3829e-09,-2.1223e-08,5.1287
0.0000,0.1244,-0.2464,0.0000e+00,-1.7533e-08,1.5201e-08,2.4273
0.0000,0.1380,-0.2390,0.0000e+00,2.0867e-08,1.0150e-08,0.4527
0.0000,0.1512,-0.2309,0.0000e+00,1.4961e-08,1.7738e-08,0.8701
0.0000,0.1638,-0.2221,0.0000e+00,-1.0385e-08,-2.0751e-08,4.2484
0.0000,0.1760,-0.2126,0.0000e+00,-1.9930e-08,-1.1885e-08,3.6793
0.0000,0.2126,-0.1760,0.0000e+00,-1.1200e-08,-2.0323e-08,4.2087
0.0000,0.2221,-0.1638,0.0000e+00,5.0664e-09,2.2645e-08,1.3507
0.0000,0.2309,-0.1512,0.0000e+00,2.0276e-08,1.1286e-08,0.5079
0.0000,0.2390,-0.1380,0.0000e+00,-2.2240e-08,6.6224e-09,2.8522
0.0000,0.2464,-0.1244,0.0000e+00,2.2626e-08,5.1501e-09,0.2238
0.0000,0.2529,-0.1104,0.0000e+00,-1.5993e-08,-1.6814e-08,3.9520
0.0000,0.2587,-0.0961,0.0000e+00,-4.6440e-09,-2.2735e-08,4.5109
