x[m],y[m],z[m],dirx[m^2A],diry[m^2A],dirz[m^2A],rotation_xy[rad]
0.0000,0.2721,-0.0461,0.0000e+00,1.2863e-08,1.9313e-08,0.9832
0.0000,0.2743,-0.0308,0.0000e+00,-5.3798e-09,2.2573e-08,1.8048
0.0000,0.2756,-0.0154,0.0000e+00,-1.0694e-08,-2.0594e-08,4.2334
0.0000,0.2760,0.0000,0.0000e+00,-1.3335e-08,-1.8990e-08,4.1002
0.0000,0.2756,0.0154,0.0000e+00,2.1717e-08,8.1762e-09,0.3601
0.0000,0.2743,0.0308,0.0000e+00,2.3029e-08,2.8498e-09,0.1231
0.0000,0.2721,0.0461,0.0000e+00,-2.2333e-08,-6.2992e-09,3.4165
0.0000,0.2587,0.0961,0.0000e+00,-5.7976e-09,2.2469e-08,1.8233
0.0000,0.2529,0.1104,0.0000e+00,-9.2745e-09,-2.1271e-08,4.3012
0.0000,0.2464,0.1244,0.0000e+00,1.7026e-08,1.5767e-08,0.7470
0.0000,0.2390,0.1380,0.0000e+00,3.2953e-09,-2.2970e-08,4.8549
0.0000,0.2309,0.1512,0.0000e+00,-4.3166e-09,-2.2800e-08,4.5253
0.0000,0.2221,0.1638,0.0000e+00,-1.1346e-08,2.0242e-08,2.0817
0.0000,0.2126,0.1760,0.0000e+00,1.1003e-08,2.0430e-08,1.0768
0.0000,0.1760,0.2126,0.0000e+00,-8.3515e-09,-2.1650e-08,4.3442
0.0000,0.1638,0.2221,0.0000e+00,-1.4728e-08,1.7932e-08,2.2584
0.0000,0.1512,0.2309,0.0000e+00,2.3197e-08,5.8881e-10,0.0254
0.0000,0.1380,0.2390,0.0000e+00,-1.5780e-08,-1.7013e-08,3.9646
0.0000,0.1244,0.2464,0.0000e+00,1.9506e-08,1.2570e-08,0.5724
0.0000,0.1104,0.2529,0.0000e+00,-2.0543e-08,1.0791e-08,2.6579
0.0000,0.0961,0.2587,0.0000e+00,2.2591e-08,5.3007e-09,0.2305
0.0000,0.0461,0.2721,0.0000e+00,-2.5572e-09,-2.3063e-08,4.6020
0.0000,0.0308,0.2743,0.0000e+00,-2.0681e-08,-1.0524e-08,3.6123
0.0000,0.0154,0.2756,0.0000e+00,-1.7434e-08,1.5314e-08,2.4208
0.0000,0.0000,0.2760,0.0000e+00,2.1524e-08,8.6716e-09,0.3830
0.0000,-0.0154,0.2756,0.0000e+00,-2.0802e-08,1.0283e-08,2.6825
0.0000,-0.0308,0.2743,0.0000e+00,2.3205e-08,1.0699e-15,0.0000
0.0000,-0.0461,0.2721,0.0000e+00,5.7642e-09,2.2477e-08,1.3198
0.0000,-0.0961,0.2587,0.0000e+00,-2.2752e-08,-4.5603e-09,3.3394
0.0000,-0.1104,0.2529,0.0000e+00,2.1073e-09,-2.3109e-08,4.8033
0.0000,-0.1244,0.2464,0.0000e+00,1.9848e-08,1.2021e-08,0.5446
0.0000,-0.1380,0.2390,0.0000e+00,1.1072e-08,2.0393e-08,1.0734
0.0000,-0.1512,0.2309,0.0000e+00,1.6880e-08,1.5922e-08,0.7562
0.0000,-0.1638,0.2221,0.0000e+00,-5.0385e-09,-2.2651e-08,4.4935
0.0000,-0.1760,0.2126,0.0000e+00,-1.8478e-08,-1.4036e-08,3.7912
0.0000,-0.2126,0.1760,0.0000e+00,-2.1427e-08,-8.9084e-09,3.5356
0.0000,-0.2221,0.1638,0.0000e+00,-1.4361e-08,1.8227e-08,2.2381
0.0000,-0.2309,0.1512,0.0000e+00,2.3062e-08,2.5743e-09,0.1112
0.0000,-0.2390,0.1380,0.0000e+00,1.9996e-08,1.1774e-08,0.5321
0.0000,-0.2464,0.1244,0.0000e+00,9.4990e-09,2.1171e-08,1.1491
0.0000,-0.2529,0.1104,0.0000e+00,4.7244e-09,-2.2719e-08,4.9174
0.0000,-0.2587,0.0961,0.0000e+00,-1.1636e-08,-2.0077e-08,4.1871
0.0000,-0.2721,0.0461,0.0000e+00,-2.3168e-08,1.2973e-09,3.0857
0.0000,-0.2743,0.0308,0.0000e+00,-2.2230e-08,6.6556e-09,2.8507
0.0000,-0.2756,0.0154,0.0000e+00,7.0468e-09,-2.2109e-08,5.0209
0.0000,-0.2760,0.0000,0.0000e+00,2.1915e-08,7.6276e-09,0.3349
0.0000,-0.2756,-0.0154,0.0000e+00,2.1554e-08,8.5968e-09,0.3795
0.0000,-0.2743,-0.0308,0.0000e+00,8.2735e-09,2.1680e-08,1.2062
0.0000,-0.2721,-0.0461,0.0000e+00,-2.2256e-08,-6.5669e-09,3.4285
0.0000,-0.2587,-0.0961,0.0000e+00,-9.3026e-09,-2.1258e-08,4.2999
0.0000,-0.2529,-0.1104,0.0000e+00,-1.6524e-08,-1.6292e-08,3.9199
0.0000,-0.2464,-0.1244,0.0000e+00,1.7272e-08,1.5496e-08,0.7312
0.0000,-0.2390,-0.1380,0.0000e+00,1.5183e-08,1.7548e-08,0.8575
0.0000,-0.2309,-0.1512,0.0000e+00,-2.1697e-08,8.2280e-09,2.7791
0.0000,-0.2221,-0.1638,0.0000e+00,7.2586e-09,-2.2040e-08,5.0305
0.0000,-0.2126,-0.1760,0.0000e+00,2.0083e-08,1.1625e-08,0.5247
0.0000,-0.1760,-0.2126,0.0000e+00,-2.1981e-08,-7.4375e-09,3.4679
0.0000,-0.1638,-0.2221,0.0000e+00,-1.4790e-08,-1.7880e-08,4.0213
