-58.50, 272.11, -46.15, 360.00
-58.50, 274.27, -30.85, 360.00
-58.50, 275.57, -15.45, 114.88
-58.50, 276.00, 0.00, 113.76
-58.50, 275.57, 15.45, 110.33
-58.50, 274.27, 30.85, 105.29
-58.50, 272.11, 46.15, 100.56
-58.50, 258.73, 96.09, 105.60
-58.50, 252.95, 110.42, 117.90
-58.50, 246.37, 124.41, 153.16
-58.50, 239.02, 138.00, 241.48
-58.50, 230.92, 151.16, 274.47
-58.50, 222.10, 163.85, 289.59
-58.50, 212.58, 176.02, 300.86
-58.50, 176.02, 212.58, 333.02
-58.50, 163.85, 222.10, 342.16
-58.50, 151.16, 230.92, 351.27
-58.50, 138.00, 239.02, 359.98
-58.50, 124.41, 246.37, 10.05
-58.50, 110.42, 252.95, 360.00
-58.50, 96.09, 258.73, 360.00
-58.50, 46.15, 272.11, 360.00
-58.50, 30.85, 274.27, 360.00
-58.50, 15.45, 275.57, 360.00
-58.50, 0.00, 276.00, 360.00
-58.50, -15.45, 275.57, 134.69
-58.50, -30.85, 274.27, 138.28
-58.50, -46.15, 272.11, 141.26
-58.50, -96.09, 258.73, 155.14
-58.50, -110.42, 252.95, 161.00
-58.50, -124.41, 246.37, 167.77
-58.50, -138.00, 239.02, 175.53
-58.50, -151.16, 230.92, 184.27
-58.50, -163.85, 222.10, 194.14
-58.50, -176.02, 212.58, 205.32
-58.50, -212.58, 176.02, 0.00
-58.50, -222.10, 163.85, 0.00
-58.50, -230.92, 151.16, 300.46
-58.50, -239.02, 138.00, 324.44
-58.50, -246.37, 124.41, 347.49
-58.50, -252.95, 110.42, 360.00
-58.50, -258.73, 96.09, 360.00
-58.50, -272.11, 46.15, 360.00
-58.50, -274.27, 30.85, 360.00
-58.50, -275.57, 15.45, 360.00
-58.50, -276.00, 0.00, 103.88
-58.50, -275.57, -15.45, 110.84
-58.50, -274.27, -30.85, 116.01
-58.50, -272.11, -46.15, 119.47
-58.50, -258.73, -96.09, 119.29
-58.50, -252.95, -110.42, 118.28
-58.50, -246.37, -124.41, 117.77
-58.50, -239.02, -138.00, 116.11
-58.50, -230.92, -151.16, 67.33
-58.50, -222.10, -163.85, 0.11
-58.50, -212.58, -176.02, 0.00
-58.50, -176.02, -212.58, 0.00
-58.50, -163.85, -222.10, 0.00
-58.50, -151.16, -230.92, 7.19
-58.50, -138.00, -239.02, 15.44
-58.50, -124.41, -246.37, 23.71
-58.50, -110.42, -252.95, 31.97
-58.50, -96.09, -258.73, 40.20
-58.50, -46.15, -272.11, 67.96
-58.50, -30.85, -274.27, 76.30
-58.50, -15.45, -275.57, 360.00
-58.50, -0.00, -276.00, 93.32
-58.50, 15.45, -275.57, 101.88
-58.50, 30.85, -274.27, 110.57
-58.50, 46.15, -272.11, 119.39
-58.50, 96.09, -258.73, 150.09
-58.50, 110.42, -252.95, 159.73
-58.50, 124.41, -246.37, 169.60
-58.50, 138.00, -239.02, 179.70
-58.50, 151.16, -230.92, 190.03
-58.50, 163.85, -222.10, 200.34
-58.50, 176.02, -212.58, 210.55
-58.50, 212.58, -176.02, 237.26
-58.50, 222.10, -163.85, 190.15
-58.50, 230.92, -151.16, 81.06
-58.50, 239.02, -138.00, 83.70
-58.50, 246.37, -124.41, 87.94
-58.50, 252.95, -110.42, 92.43
-58.50, 258.73, -96.09, 97.12
