121.50, 272.11, -46.15, 291.72
121.50, 274.27, -30.85, 303.44
121.50, 275.57, -15.45, 313.36
121.50, 276.00, 0.00, 319.84
121.50, 275.57, 15.45, 317.80
121.50, 274.27, 30.85, 293.49
121.50, 272.11, 46.15, 259.22
121.50, 258.73, 96.09, 267.03
121.50, 252.95, 110.42, 278.08
121.50, 246.37, 124.41, 0.00
121.50, 239.02, 138.00, 0.00
121.50, 230.92, 151.16, 0.00
121.50, 222.10, 163.85, 0.00
121.50, 212.58, 176.02, 0.00
121.50, 176.02, 212.58, 360.00
121.50, 163.85, 222.10, 13.75
121.50, 151.16, 230.92, 22.11
121.50, 138.00, 239.02, 30.22
121.50, 124.41, 246.37, 38.09
121.50, 110.42, 252.95, 45.84
121.50, 96.09, 258.73, 53.27
121.50, 46.15, 272.11, 77.27
121.50, 30.85, 274.27, 84.08
121.50, 15.45, 275.57, 90.76
121.50, 0.00, 276.00, 97.36
121.50, -15.45, 275.57, 103.83
121.50, -30.85, 274.27, 110.23
121.50, -46.15, 272.11, 116.53
121.50, -96.09, 258.73, 137.65
121.50, -110.42, 252.95, 144.14
121.50, -124.41, 246.37, 150.83
121.50, -138.00, 239.02, 157.84
121.50, -151.16, 230.92, 165.16
121.50, -163.85, 222.10, 173.02
121.50, -176.02, 212.58, 181.46
121.50, -212.58, 176.02, 215.61
121.50, -222.10, 163.85, 0.00
121.50, -230.92, 151.16, 240.92
121.50, -239.02, 138.00, 254.64
121.50, -246.37, 124.41, 0.00
121.50, -252.95, 110.42, 0.00
121.50, -258.73, 96.09, 296.24
121.50, -272.11, 46.15, 337.28
121.50, -274.27, 30.85, 348.27
121.50, -275.57, 15.45, 0.03
121.50, -276.00, 0.00, 9.40
121.50, -275.57, -15.45, 19.74
121.50, -274.27, -30.85, 30.19
121.50, -272.11, -46.15, 41.08
121.50, -258.73, -96.09, 359.98
121.50, -252.95, -110.42, 354.69
121.50, -246.37, -124.41, 244.42
121.50, -239.02, -138.00, 276.23
121.50, -230.92, -151.16, 293.78
121.50, -222.10, -163.85, 308.28
121.50, -212.58, -176.02, 0.00
121.50, -176.02, -212.58, 0.09
121.50, -163.85, -222.10, 3.76
121.50, -151.16, -230.92, 10.57
121.50, -138.00, -239.02, 16.61
121.50, -124.41, -246.37, 21.93
121.50, -110.42, -252.95, 26.70
121.50, -96.09, -258.73, 31.16
121.50, -46.15, -272.11, 46.17
121.50, -30.85, -274.27, 51.34
121.50, -15.45, -275.57, 56.38
121.50, -0.00, -276.00, 61.90
121.50, 15.45, -275.57, 67.69
121.50, 30.85, -274.27, 73.76
121.50, 46.15, -272.11, 79.90
121.50, 96.09, -258.73, 102.06
121.50, 110.42, -252.95, 109.12
121.50, 124.41, -246.37, 116.40
121.50, 138.00, -239.02, 123.91
121.50, 151.16, -230.92, 131.70
121.50, 163.85, -222.10, 139.76
121.50, 176.02, -212.58, 148.19
121.50, 212.58, -176.02, 178.85
121.50, 222.10, -163.85, 188.95
121.50, 230.92, -151.16, 199.59
121.50, 239.02, -138.00, 210.81
121.50, 246.37, -124.41, 0.00
121.50, 252.95, -110.42, 0.00
121.50, 258.73, -96.09, 0.00
