-58.50, 272.11, -46.15, 101.52
-58.50, 274.27, -30.85, 104.45
-58.50, 275.57, -15.45, 106.89
-58.50, 276.00, 0.00, 108.51
-58.50, 275.57, 15.45, 109.05
-58.50, 274.27, 30.85, 108.61
-58.50, 272.11, 46.15, 107.76
-58.50, 258.73, 96.09, 120.87
-58.50, 252.95, 110.42, 142.70
-58.50, 246.37, 124.41, -153.67
-58.50, 239.02, 138.00, -102.41
-58.50, 230.92, 151.16, -79.48
-58.50, 222.10, 163.85, -64.87
-58.50, 212.58, 176.02, -52.73
-58.50, 176.02, 212.58, -17.81
-58.50, 163.85, 222.10, -8.54
-58.50, 151.16, 230.92, -0.06
-58.50, 138.00, 239.02, 7.15
-58.50, 124.41, 246.37, 12.48
-58.50, 110.42, 252.95, 14.47
-58.50, 96.09, 258.73, 10.27
-58.50, 46.15, 272.11, -30.36
-58.50, 30.85, 274.27, -14.19
-58.50, 15.45, 275.57, 66.92
-58.50, 0.00, 276.00, 106.11
-58.50, -15.45, 275.57, 119.65
-58.50, -30.85, 274.27, 127.65
-58.50, -46.15, 272.11, 133.72
-58.50, -96.09, 258.73, 150.62
-58.50, -110.42, 252.95, 156.16
-58.50, -124.41, 246.37, 162.38
-58.50, -138.00, 239.02, -179.98
-58.50, -151.16, 230.92, -179.96
-58.50, -163.85, 222.10, -172.32
-58.50, -176.02, 212.58, -162.66
-58.50, -212.58, 176.02, -115.83
-58.50, -222.10, 163.85, -96.03
-58.50, -230.92, 151.16, -72.71
-58.50, -239.02, 138.00, -46.71
-58.50, -246.37, 124.41, -20.92
-58.50, -252.95, 110.42, 2.31
-58.50, -258.73, 96.09, 21.99
-58.50, -272.11, 46.15, 68.76
-58.50, -274.27, 30.85, 79.05
-58.50, -275.57, 15.45, 88.07
-58.50, -276.00, 0.00, 95.89
-58.50, -275.57, -15.45, 102.49
-58.50, -274.27, -30.85, 107.97
-58.50, -272.11, -46.15, 112.27
-58.50, -258.73, -96.09, 120.76
-58.50, -252.95, -110.42, 123.00
-58.50, -246.37, -124.41, 125.64
-58.50, -239.02, -138.00, 127.99
-58.50, -230.92, -151.16, 6.88
-58.50, -222.10, -163.85, -35.11
-58.50, -212.58, -176.02, -30.14
-58.50, -176.02, -212.58, -7.12
-58.50, -163.85, -222.10, 0.23
-58.50, -151.16, -230.92, 7.65
-58.50, -138.00, -239.02, 15.14
-58.50, -124.41, -246.37, 22.71
-58.50, -110.42, -252.95, 30.41
-58.50, -96.09, -258.73, 38.27
-58.50, -46.15, -272.11, 66.02
-58.50, -30.85, -274.27, 74.70
-58.50, -15.45, -275.57, 83.52
-58.50, -0.00, -276.00, 92.45
-58.50, 15.45, -275.57, 101.48
-58.50, 30.85, -274.27, 110.57
-58.50, 46.15, -272.11, 119.70
-58.50, 96.09, -258.73, 150.29
-58.50, 110.42, -252.95, 159.33
-58.50, 124.41, -246.37, 168.23
-58.50, 138.00, -239.02, 176.30
-58.50, 151.16, -230.92, 179.98
-58.50, 163.85, -222.10, 180.00
-58.50, 176.02, -212.58, 180.00
-58.50, 212.58, -176.02, -163.01
-58.50, 222.10, -163.85, 169.43
-58.50, 230.92, -151.16, 131.21
-58.50, 239.02, -138.00, 106.03
-58.50, 246.37, -124.41, 96.24
-58.50, 252.95, -110.42, 93.22
-58.50, 258.73, -96.09, 93.25
