x[m],y[m],z[m],dirx[m^2A],diry[m^2A],dirz[m^2A],rotation_xy[rad]
-0.0585,0.0154,-0.2756,0.0000e+00,-1.0154e-08,2.0865e-08,2.0237
-0.0585,0.0308,-0.2743,0.0000e+00,-9.0700e-09,2.1359e-08,1.9724
-0.0585,0.0461,-0.2721,0.0000e+00,-7.3358e-09,2.2015e-08,1.8924
-0.0585,0.0961,-0.2587,0.0000e+00,1.0989e-09,2.3179e-08,1.5234
-0.0585,0.1104,-0.2529,0.0000e+00,4.0065e-09,2.2856e-08,1.3973
-0.0585,0.1244,-0.2464,0.0000e+00,6.9639e-09,2.2135e-08,1.2660
-0.0585,0.1380,-0.2390,0.0000e+00,9.8858e-09,2.0994e-08,1.1307
-0.0585,0.1512,-0.2309,0.0000e+00,1.2745e-08,1.9391e-08,0.9893
-0.0585,0.1638,-0.2221,0.0000e+00,1.5458e-08,1.7306e-08,0.8417
-0.0585,0.1760,-0.2126,0.0000e+00,1.7994e-08,1.4651e-08,0.6833
-0.0585,0.2126,-0.1760,0.0000e+00,2.3204e-08,-1.7758e-10,6.2755
-0.0585,0.2221,-0.1638,0.0000e+00,2.1998e-08,-7.3857e-09,5.9593
-0.0585,0.2309,-0.1512,0.0000e+00,1.6897e-08,-1.5904e-08,5.5281
-0.0585,0.2390,-0.1380,0.0000e+00,5.9263e-09,-2.2435e-08,4.9706
-0.0585,0.2464,-0.1244,0.0000e+00,-6.7320e-09,-2.2207e-08,4.4180
-0.0585,0.2529,-0.1104,0.0000e+00,-1.5009e-08,-1.7697e-08,4.0090
-0.0585,0.2587,-0.0961,0.0000e+00,-1.9237e-08,-1.2977e-08,3.7350
-0.0405,0.2721,-0.0461,0.0000e+00,-2.3131e-08,-1.8526e-09,3.2215
-0.0405,0.2743,-0.0308,0.0000e+00,-2.3118e-08,-2.0069e-09,3.2282
-0.0405,0.2756,-0.0154,0.0000e+00,-2.3159e-08,-1.4572e-09,3.2044
-0.0405,0.2760,0.0000,0.0000e+00,-2.3200e-08,-4.5481e-10,3.1612
-0.0405,0.2756,0.0154,0.0000e+00,-2.3193e-08,7.5356e-10,3.1091
-0.0405,0.2743,0.0308,0.0000e+00,-2.3123e-08,1.9471e-09,3.0576
-0.0405,0.2721,0.0461,0.0000e+00,-2.3018e-08,2.9380e-09,3.0146
-0.0405,0.2587,0.0961,0.0000e+00,-2.3203e-08,3.1579e-10,3.1280
-0.0405,0.2529,0.1104,0.0000e+00,-2.2214e-08,-6.7067e-09,3.4348
-0.0405,0.2464,0.1244,0.0000e+00,-1.5088e-08,-1.7630e-08,4.0045
-0.0405,0.2390,0.1380,0.0000e+00,-5.7738e-09,-2.2475e-08,4.4609
-0.0405,0.2309,0.1512,0.0000e+00,2.3205e-08,6.8582e-17,0.0000
-0.0405,0.2221,0.1638,0.0000e+00,2.3205e-08,1.5184e-19,0.0000
-0.0405,0.2126,0.1760,0.0000e+00,2.3205e-08,3.0036e-21,0.0000
-0.0405,0.1760,0.2126,0.0000e+00,2.3205e-08,8.6932e-25,0.0000
-0.0405,0.1638,0.2221,0.0000e+00,2.3205e-08,3.6094e-24,0.0000
-0.0405,0.1512,0.2309,0.0000e+00,2.3205e-08,7.1294e-23,0.0000
-0.0405,0.1380,0.2390,0.0000e+00,2.3205e-08,1.5714e-21,0.0000
-0.0405,0.1244,0.2464,0.0000e+00,2.3205e-08,3.3669e-20,0.0000
-0.0405,0.1104,0.2529,0.0000e+00,-1.5340e-08,-1.7411e-08,3.9901
-0.0405,0.0961,0.2587,0.0000e+00,-1.5487e-08,-1.7280e-08,3.9817
-0.0405,0.0461,0.2721,0.0000e+00,2.3205e-08,3.6770e-12,0.0002
-0.0405,0.0308,0.2743,0.0000e+00,2.3205e-08,1.0487e-13,0.0000
-0.0405,0.0154,0.2756,0.0000e+00,2.3205e-08,8.4115e-12,0.0004
-0.0405,0.0000,0.2760,0.0000e+00,2.3205e-08,5.5091e-12,0.0002
-0.0405,-0.0154,0.2756,0.0000e+00,2.3205e-08,1.1928e-12,0.0001
-0.0405,-0.0308,0.2743,0.0000e+00,2.3205e-08,2.7292e-13,0.0000
-0.0405,-0.0461,0.2721,0.0000e+00,2.3205e-08,3.1796e-14,0.0000
-0.0405,-0.0961,0.2587,0.0000e+00,2.3205e-08,2.4001e-15,0.0000
-0.0405,-0.1104,0.2529,0.0000e+00,2.3205e-08,9.3081e-14,0.0000
-0.0405,-0.1244,0.2464,0.0000e+00,2.3205e-08,5.3599e-13,0.0000
-0.0405,-0.1380,0.2390,0.0000e+00,2.3205e-08,1.0662e-11,0.0005
-0.0405,-0.1512,0.2309,0.0000e+00,2.3205e-08,2.9994e-11,0.0013
-0.0405,-0.1638,0.2221,0.0000e+00,2.3205e-08,4.0605e-11,0.0017
-0.0405,-0.1760,0.2126,0.0000e+00,2.3205e-08,6.1640e-13,0.0000
-0.0405,-0.2126,0.1760,0.0000e+00,2.3205e-08,2.5094e-23,0.0000
-0.0405,-0.2221,0.1638,0.0000e+00,2.3205e-08,3.2585e-27,0.0000
-0.0405,-0.2309,0.1512,0.0000e+00,2.3205e-08,1.8969e-29,0.0000
-0.0405,-0.2390,0.1380,0.0000e+00,2.3205e-08,2.2789e-31,0.0000
-0.0405,-0.2464,0.1244,0.0000e+00,2.3205e-08,7.9563e-33,0.0000
-0.0405,-0.2529,0.1104,0.0000e+00,1.0884e-08,-2.0494e-08,5.2006
-0.0405,-0.2587,0.0961,0.0000e+00,7.8788e-09,-2.1826e-08,5.0588
-0.0405,-0.2721,0.0461,0.0000e+00,-6.4958e-09,-2.2277e-08,4.4287
-0.0405,-0.2743,0.0308,0.0000e+00,-1.3035e-08,-1.9198e-08,4.1159
-0.0405,-0.2756,0.0154,0.0000e+00,-2.0067e-08,-1.1652e-08,3.6677
-0.0405,-0.2760,0.0000,0.0000e+00,-2.3168e-08,1.3142e-09,3.0849
-0.0405,-0.2756,-0.0154,0.0000e+00,-1.9072e-08,1.3219e-08,2.5355
-0.0405,-0.2743,-0.0308,0.0000e+00,-1.2448e-08,1.9584e-08,2.1370
-0.0405,-0.2721,-0.0461,0.0000e+00,-6.5234e-09,2.2269e-08,1.8558
-0.0405,-0.2587,-0.0961,0.0000e+00,7.0693e-09,2.2102e-08,1.2612
-0.0405,-0.2529,-0.1104,0.0000e+00,1.0067e-08,2.0907e-08,1.1220
-0.0405,-0.2464,-0.1244,0.0000e+00,1.2766e-08,1.9377e-08,0.9882
-0.0405,-0.2390,-0.1380,0.0000e+00,1.5227e-08,1.7510e-08,0.8550
-0.0405,-0.2309,-0.1512,0.0000e+00,1.7434e-08,1.5314e-08,0.7207
-0.0405,-0.2221,-0.1638,0.0000e+00,1.9353e-08,1.2803e-08,0.5845
-0.0405,-0.2126,-0.1760,0.0000e+00,2.0928e-08,1.0025e-08,0.4467
-0.0405,-0.1760,-0.2126,0.0000e+00,2.3195e-08,6.6045e-10,0.0285
-0.0405,-0.1638,-0.2221,0.0000e+00,2.3205e-08,3.8148e-11,0.0016
-0.0405,-0.1512,-0.2309,0.0000e+00,2.3205e-08,3.9342e-13,0.0000
-0.0405,-0.1380,-0.2390,0.0000e+00,2.3205e-08,6.0738e-14,0.0000
-0.0405,-0.1244,-0.2464,0.0000e+00,2.3205e-08,6.2784e-11,0.0027
-0.0405,-0.1104,-0.2529,0.0000e+00,2.3194e-08,7.1995e-10,0.0310
-0.0405,-0.0961,-0.2587,0.0000e+00,2.3068e-08,2.5158e-09,0.1086
-0.0405,-0.0461,-0.2721,0.0000e+00,2.2363e-08,6.1931e-09,0.2702
-0.0405,-0.0308,-0.2743,0.0000e+00,2.1975e-08,7.4540e-09,0.3270
-0.0405,-0.0154,-0.2756,0.0000e+00,2.1111e-08,9.6327e-09,0.4281
-0.0405,-0.0000,-0.2760,0.0000e+00,2.3205e-08,-6.8650e-15,6.2832
-0.0405,0.0154,-0.2756,0.0000e+00,2.3205e-08,-2.8315e-15,6.2832
-0.0405,0.0308,-0.2743,0.0000e+00,2.3205e-08,-6.6215e-16,6.2832
-0.0405,0.0461,-0.2721,0.0000e+00,9.9166e-09,2.0979e-08,1.1292
-0.0405,0.0961,-0.2587,0.0000e+00,9.2730e-09,2.1271e-08,1.1597
-0.0405,0.1104,-0.2529,0.0000e+00,1.0270e-08,2.0808e-08,1.1123
