% Model,nort-2-minusZ-7-shim-magnets.mph
% Version,COMSOL 6.2.0.278
% Date,"Sep 3 2024, 16:07"
% Dimension,3
% Nodes,18081
% Expressions,3
% Description,"Bx [mT], By [mT], Bz [mT]"
% Length unit,m
% x,y,z,mf.Bx + Bmx(x,y,z) (mT),mf.By + Bmy(x,y,z) (mT),mf.Bz + Bmz(x,y,z) (mT)
-0.1,-0.05,0.029,-0.9860266806519871,0.19518797074457273,0.41183965077509765
-0.1,-0.05,0.034,-0.8876690784409041,0.2282955719272149,0.4142706080146087
-0.1,-0.05,0.039,-0.7978468556166125,0.26124180771146516,0.4171447642290259
-0.1,-0.05,0.044,-0.7080246327923132,0.2941880434957234,0.4200189204434405
-0.1,-0.05,0.049,-0.6481978376167333,0.28631927900159443,0.43411991372558734
-0.1,-0.05,0.054,-0.6031676076342675,0.28471606605061395,0.4257999260922278
-0.1,-0.05,0.059,-0.5295872988404244,0.29185330581859303,0.40687228846766205
-0.1,-0.05,0.064,-0.4660278380641831,0.2886562217940961,0.39069003086516596
-0.1,-0.05,0.069,-0.4047700381424116,0.29504798097352475,0.3577446531909424
-0.1,-0.05,0.074,-0.3621623223381341,0.29047976127940556,0.33570689565168377
-0.1,-0.05,0.079,-0.3209329428063099,0.2831213618406667,0.30958423209594393
-0.1,-0.05,0.084,-0.28167287138675284,0.27737536480782093,0.28226251407438696
-0.1,-0.05,0.089,-0.2335243362529566,0.27384643814569887,0.2634703045006712
-0.1,-0.05,0.094,-0.2131058141040098,0.2652707214278217,0.24769864026060948
-0.1,-0.05,0.099,-0.19268729195506054,0.25669500470994155,0.231926976020546
-0.1,-0.05,0.104,-0.17226876980611386,0.2481192879920605,0.2161553117804825
-0.1,-0.05,0.109,-0.15181496719543844,0.23979461207922562,0.1999483114757364
-0.1,-0.05,0.114,-0.1356850277568234,0.23331952138313763,0.18489411204515496
-0.1,-0.05,0.119,-0.11807585272331018,0.22741942190138792,0.1668266786908671
-0.1,-0.05,0.124,-0.10434686322614872,0.2172573378726212,0.15377204181422824
-0.1,-0.05,0.129,-0.09346916083415852,0.2083058116243916,0.14213395360426284
-0.1,-0.045,0.029,-0.9983693383723075,0.34786209422811054,0.31884168818783076
-0.1,-0.045,0.034,-0.8741089546682363,0.32878572140179185,0.3942447687774794
-0.1,-0.045,0.039,-0.801200043915561,0.3500563131944648,0.4177443540837947
-0.1,-0.045,0.044,-0.7270184757080754,0.36026993745448693,0.42139712287072095
-0.1,-0.045,0.049,-0.6453561778795429,0.3585106364570852,0.4347564724214551
-0.1,-0.045,0.054,-0.5961605626959788,0.3604523550441632,0.4221087460809375
-0.1,-0.045,0.059,-0.5259935405529789,0.36121509381774936,0.4034978339066205
-0.1,-0.045,0.064,-0.44415129856162017,0.3644483688324679,0.37571056597276
-0.1,-0.045,0.069,-0.39764585498709876,0.35144587103902186,0.35413157793521677
-0.1,-0.045,0.074,-0.36709793078926645,0.3416988889693648,0.3417438921382793
-0.1,-0.045,0.079,-0.31183488000727405,0.3293249150365353,0.30655950174009705
-0.1,-0.045,0.084,-0.2731338258823695,0.32033712149203925,0.2801293606178113
-0.1,-0.045,0.089,-0.23410478738954826,0.3090412061832956,0.26102502406766603
-0.1,-0.045,0.094,-0.20912146485672173,0.2968816562236514,0.24148372477728747
-0.1,-0.045,0.099,-0.1841381423238978,0.2847221062640123,0.22194242548690887
-0.1,-0.045,0.104,-0.15915481979107,0.27256255630436893,0.20240112619652856
-0.1,-0.045,0.109,-0.14288684921849507,0.26096058409736256,0.18857137050052544
-0.1,-0.045,0.114,-0.12697598752099984,0.2549212205623853,0.17186133802608058
-0.1,-0.045,0.119,-0.10922314832475383,0.24346829572158452,0.15778802783758494
-0.1,-0.045,0.124,-0.09845881623133518,0.23255030596810708,0.14496198455257908
-0.1,-0.045,0.129,-0.0876944841379148,0.22163231621462764,0.13213594126757106
-0.1,-0.04,0.029,-0.989988410484434,0.4810688535019977,0.4083948523144858
-0.1,-0.04,0.034,-0.8932060557084376,0.4608631896537087,0.4108483167882477
-0.1,-0.04,0.039,-0.7964237009324346,0.44065752580542544,0.4133017812619983
-0.1,-0.04,0.044,-0.699641346156439,0.42045186195714074,0.4157552457357571
-0.1,-0.04,0.049,-0.6323099162418352,0.4400356025405835,0.41810443471346476
-0.1,-0.04,0.054,-0.5632852421329251,0.43863872697619355,0.39861594830536884
-0.1,-0.04,0.059,-0.49426056802401136,0.4372418514117949,0.37912746189727387
-0.1,-0.04,0.064,-0.42227475905906064,0.4402405158708267,0.36073110108035716
-0.1,-0.04,0.069,-0.37825954307203585,0.4077189811847754,0.33599825349114704
-0.1,-0.04,0.074,-0.3380161021780664,0.39349117270909373,0.31699623041249764
-0.1,-0.04,0.079,-0.2969643219501838,0.3750982574420294,0.2849360410024592
-0.1,-0.04,0.084,-0.25591254172230726,0.35670534217496863,0.25287585159242554
-0.1,-0.04,0.089,-0.22474339444297428,0.33864142101095157,0.24920150348990527
-0.1,-0.04,0.094,-0.1997600719101484,0.3264818710513119,0.22966020419952493
-0.1,-0.04,0.099,-0.1747767493773234,0.31432232109166997,0.21011890490914634
-0.1,-0.04,0.104,-0.14979342684449776,0.3021627711320318,0.19057760561876602
-0.1,-0.04,0.109,-0.1321740010796482,0.28712344109906096,0.17555145203110387
-0.1,-0.04,0.114,-0.11826694728517392,0.27652291974163273,0.15882856400700437
-0.1,-0.04,0.119,-0.10333510132994224,0.258761263817066,0.14897797057593626
-0.1,-0.04,0.124,-0.09129012469499842,0.24763306208479655,0.1375997567868931
