# COSI2 B0 scan
# time 2024-08-22 11:33:15.437139
# MAGNET CENTER IN LAB: x 0.000 mm, y 0.000 mm, z 0.000 mm
# MAGNET AXES WRT LAB: alpha 0.00 deg, beta 0.00 deg, gamma 0.00 deg
# path: C:/cosi-measure/Software/COSI2/data/240722/ball_R120_10pts_bvals_shifted.csv
# X[mm],Y[mm],Z[mm],B0_x[mT],B0_y[mT|,B0_z[mT],B0_abs[mT]
-47.986,-47.962,-72.023,-47.2970,-0.8000,0.4300,47.3060
-47.986,-47.962,-84.023,-47.3080,-0.8100,0.4300,47.3170
-47.986,-47.962,-96.023,-47.3220,-0.8000,0.4200,47.3310
-59.986,-47.962,-84.023,-47.3220,-0.8000,0.4600,47.3310
-59.986,-47.962,-72.023,-47.2910,-0.8000,0.4600,47.2990
-59.986,-47.962,-60.023,-47.2850,-0.7900,0.4400,47.2940
-59.986,-47.962,-48.023,-47.2770,-0.7800,0.4300,47.2850
-59.986,-47.962,-36.023,-47.2650,-0.7800,0.4200,47.2770
-59.986,-47.962,-24.023,-47.2730,-0.8000,0.4200,47.2860
-59.986,-47.962,-12.023,-47.2740,-0.7900,0.4000,47.2840
-59.986,-47.962,-0.023,-47.2790,-0.7900,0.4000,47.2880
-59.986,-47.962,11.977,-47.2810,-0.8000,0.4000,47.2890
-59.986,-47.962,23.977,-47.2870,-0.8000,0.3800,47.2950
-59.986,-47.962,35.977,-47.2900,-0.8000,0.3800,47.2980
-59.986,-47.962,47.977,-47.3070,-0.7900,0.3700,47.3150
-59.986,-47.962,59.977,-47.3230,-0.7900,0.3700,47.3310
-59.986,-47.962,71.977,-47.3500,-0.7700,0.3500,47.3540
-59.986,-47.962,83.977,-47.3930,-0.7700,0.3500,47.3960
-71.986,-47.962,71.977,-47.3740,-0.7900,0.3200,47.3890
-71.986,-47.962,59.977,-47.3160,-0.8000,0.3300,47.3250
-71.986,-47.962,47.977,-47.2920,-0.8000,0.3500,47.3060
-71.986,-47.962,35.977,-47.2820,-0.8000,0.3700,47.2900
-71.986,-47.962,23.977,-47.2760,-0.7900,0.3800,47.2850
-71.986,-47.962,11.977,-47.2740,-0.8000,0.3800,47.2820
-71.986,-47.962,-0.023,-47.2680,-0.7900,0.3900,47.2760
-71.986,-47.962,-12.023,-47.2660,-0.7900,0.3900,47.2740
-71.986,-47.962,-24.023,-47.2640,-0.7900,0.4000,47.2730
-71.986,-47.962,-36.023,-47.2690,-0.8000,0.4200,47.2770
-71.986,-47.962,-48.023,-47.2650,-0.7900,0.4300,47.2730
-71.986,-47.962,-60.023,-47.2650,-0.7900,0.4400,47.2700
-71.986,-47.962,-72.023,-47.2730,-0.7800,0.4700,47.2770
-83.986,-47.962,-60.023,-47.2530,-0.7800,0.4500,47.2680
-83.986,-47.962,-48.023,-47.2510,-0.7700,0.4300,47.2600
-83.986,-47.962,-36.023,-47.2600,-0.7900,0.4100,47.2680
-83.986,-47.962,-24.023,-47.2600,-0.7900,0.4100,47.2680
-83.986,-47.962,-12.023,-47.2590,-0.7900,0.4000,47.2680
-83.986,-47.962,-0.023,-47.2640,-0.7900,0.4000,47.2720
-83.986,-47.962,11.977,-47.2610,-0.7900,0.3900,47.2690
-83.986,-47.962,23.977,-47.2660,-0.8000,0.3900,47.2740
-83.986,-47.962,35.977,-47.2700,-0.8100,0.3800,47.2780
-83.986,-47.962,47.977,-47.2690,-0.8000,0.3700,47.2780
-83.986,-47.962,59.977,-47.2730,-0.8100,0.3300,47.2810
-95.986,-47.962,47.977,-47.2580,-0.8300,0.3700,47.2670
-95.986,-47.962,35.977,-47.2560,-0.8200,0.3800,47.2670
-95.986,-47.962,23.977,-47.2620,-0.8000,0.3800,47.2720
-95.986,-47.962,11.977,-47.2620,-0.8000,0.3800,47.2720
-95.986,-47.962,-0.023,-47.2570,-0.8000,0.3800,47.2650
-95.986,-47.962,-12.023,-47.2580,-0.7900,0.4000,47.2670
-95.986,-47.962,-24.023,-47.2630,-0.7900,0.4000,47.2720
-95.986,-47.962,-36.023,-47.2580,-0.7900,0.3900,47.2670
-95.986,-47.962,-48.023,-47.2510,-0.7700,0.4000,47.2590
-107.986,-47.962,-12.023,-47.2550,-0.7900,0.3900,47.2630
-107.986,-47.962,-0.023,-47.2540,-0.8000,0.4000,47.2620
-107.986,-47.962,11.977,-47.2550,-0.8100,0.3900,47.2630
-107.986,-35.962,35.977,-47.2720,-0.8000,0.3700,47.2800
-107.986,-35.962,23.977,-47.2880,-0.7900,0.3900,47.2970
-107.986,-35.962,11.977,-47.2640,-0.7900,0.3800,47.2740
-107.986,-35.962,-0.023,-47.2570,-0.8100,0.3900,47.2680
-107.986,-35.962,-12.023,-47.2490,-0.8100,0.4000,47.2590
-107.986,-35.962,-24.023,-47.2520,-0.8200,0.4000,47.2620
-107.986,-35.962,-36.023,-47.2630,-0.8100,0.3900,47.2720
-95.986,-35.962,-60.023,-47.2670,-0.8000,0.3900,47.2750
-95.986,-35.962,-48.023,-47.2570,-0.7900,0.4000,47.2660
-95.986,-35.962,-36.023,-47.2650,-0.8000,0.4100,47.2740
-95.986,-35.962,-24.023,-47.2660,-0.8000,0.4000,47.2740
-95.986,-35.962,-12.023,-47.2560,-0.8000,0.4100,47.2650
-95.986,-35.962,-0.023,-47.2590,-0.8000,0.3900,47.2680
-95.986,-35.962,11.977,-47.2650,-0.8000,0.3900,47.2730
-95.986,-35.962,23.977,-47.2730,-0.8000,0.3800,47.2810
-95.986,-35.962,35.977,-47.2780,-0.8000,0.3800,47.2870
-95.986,-35.962,47.977,-47.2790,-0.8000,0.3900,47.2870
-95.986,-35.962,59.977,-47.2600,-0.8200,0.4000,47.2710
-83.986,-35.962,71.977,-47.2670,-0.8100,0.3500,47.2750
-83.986,-35.962,59.977,-47.2750,-0.7900,0.3600,47.2860
-83.986,-35.962,47.977,-47.2820,-0.8000,0.3800,47.2910
-83.986,-35.962,35.977,-47.2770,-0.8100,0.3800,47.2860
-83.986,-35.962,23.977,-47.2760,-0.8000,0.3800,47.2840
-83.986,-35.962,11.977,-47.2720,-0.8000,0.3900,47.2800
-83.986,-35.962,-0.023,-47.2660,-0.7900,0.4000,47.2750
-83.986,-35.962,-12.023,-47.2650,-0.8000,0.4000,47.2730
-83.986,-35.962,-24.023,-47.2640,-0.8100,0.4000,47.2730
-83.986,-35.962,-36.023,-47.2650,-0.8000,0.4200,47.2730
-83.986,-35.962,-48.023,-47.2660,-0.8000,0.4200,47.2740
-83.986,-35.962,-60.023,-47.2540,-0.7800,0.4300,47.2630
-83.986,-35.962,-72.023,-47.2450,-0.7800,0.4500,47.2550
-71.986,-35.962,-84.023,-47.2730,-0.8000,0.4800,47.2740
-71.986,-35.962,-72.023,-47.2730,-0.7900,0.4800,47.2810
-71.986,-35.962,-60.023,-47.2710,-0.7900,0.4400,47.2800
-71.986,-35.962,-48.023,-47.2730,-0.7900,0.4300,47.2810
-71.986,-35.962,-36.023,-47.2700,-0.7900,0.4200,47.2790
-71.986,-35.962,-24.023,-47.2690,-0.8000,0.4100,47.2770
-71.986,-35.962,-12.023,-47.2740,-0.7900,0.4100,47.2820
-71.986,-35.962,-0.023,-47.2690,-0.7900,0.4100,47.2770
-71.986,-35.962,11.977,-47.2770,-0.8000,0.4000,47.2860
-71.986,-35.962,23.977,-47.2790,-0.7900,0.3900,47.2840
-71.986,-35.962,35.977,-47.2850,-0.8000,0.3800,47.2960
-71.986,-35.962,47.977,-47.3000,-0.7900,0.3800,47.3050
-71.986,-35.962,59.977,-47.3060,-0.7800,0.3600,47.3140
-71.986,-35.962,71.977,-47.3200,-0.8000,0.3400,47.3280
-71.986,-35.962,83.977,-47.3640,-0.7800,0.3200,47.3720
-59.986,-35.962,95.977,-47.4390,-0.7600,0.3400,47.4460
-59.986,-35.962,83.977,-47.4100,-0.7600,0.3600,47.4170
-59.986,-35.962,71.977,-47.3590,-0.7800,0.3600,47.3670
-59.986,-35.962,59.977,-47.3300,-0.7800,0.3700,47.3380
-59.986,-35.962,47.977,-47.3100,-0.7900,0.3800,47.3210
-59.986,-35.962,35.977,-47.2990,-0.8000,0.3800,47.3080
-59.986,-35.962,23.977,-47.2890,-0.7900,0.3800,47.2980
-59.986,-35.962,11.977,-47.2870,-0.7900,0.3800,47.2950
-59.986,-35.962,-0.023,-47.2760,-0.7900,0.3900,47.2840
-59.986,-35.962,-12.023,-47.2800,-0.7900,0.4000,47.2890
-59.986,-35.962,-24.023,-47.2740,-0.7900,0.4000,47.2820
-59.986,-35.962,-36.023,-47.2740,-0.7900,0.4100,47.2820
-59.986,-35.962,-48.023,-47.2720,-0.7900,0.4200,47.2810
-59.986,-35.962,-60.023,-47.2800,-0.7900,0.4400,47.2900
-59.986,-35.962,-72.023,-47.2900,-0.7900,0.4500,47.2960
-59.986,-35.962,-84.023,-47.3010,-0.8000,0.4600,47.3090
-59.986,-35.962,-96.023,-47.3350,-0.8100,0.4700,47.3410
-47.986,-35.962,-96.023,-47.3340,-0.8000,0.4400,47.3430
-47.986,-35.962,-84.023,-47.3180,-0.8000,0.4400,47.3260
-47.986,-35.962,-72.023,-47.3060,-0.8000,0.4500,47.3140
-47.986,-35.962,-60.023,-47.2900,-0.8000,0.4300,47.2980
-47.986,-35.962,-48.023,-47.2890,-0.8000,0.4200,47.2970
-47.986,-35.962,-36.023,-47.2830,-0.8000,0.4300,47.2920
-47.986,-35.962,-24.023,-47.2820,-0.8000,0.4100,47.2880
-47.986,-35.962,-12.023,-47.2820,-0.7800,0.4100,47.2900
-47.986,-35.962,-0.023,-47.2840,-0.7900,0.4100,47.2890
-47.986,-35.962,11.977,-47.2890,-0.7900,0.4000,47.2930
-47.986,-35.962,23.977,-47.2930,-0.7900,0.3900,47.3010
-47.986,-35.962,35.977,-47.2980,-0.7900,0.3800,47.3060
-47.986,-35.962,47.977,-47.3020,-0.7800,0.3800,47.3100
-47.986,-35.962,59.977,-47.3270,-0.7800,0.3800,47.3350
-47.986,-35.962,71.977,-47.3410,-0.7800,0.3900,47.3490
-47.986,-35.962,83.977,-47.3680,-0.7700,0.3800,47.3750
-47.986,-35.962,95.977,-47.3980,-0.7600,0.4100,47.4060
-35.986,-35.962,107.977,-47.3820,-0.7700,0.4500,47.3900
-35.986,-35.962,95.977,-47.3580,-0.7700,0.4200,47.3690
-35.986,-35.962,83.977,-47.3520,-0.7700,0.4000,47.3630
-35.986,-35.962,71.977,-47.3430,-0.7700,0.3900,47.3510
-35.986,-35.962,59.977,-47.3230,-0.7800,0.3800,47.3360
-35.986,-35.962,47.977,-47.3130,-0.7800,0.3900,47.3210
-35.986,-35.962,35.977,-47.3080,-0.7900,0.3900,47.3160
-35.986,-35.962,23.977,-47.2990,-0.7900,0.3900,47.3080
-35.986,-35.962,11.977,-47.2920,-0.7900,0.4000,47.3000
-35.986,-35.962,-0.023,-47.2830,-0.7800,0.4000,47.2910
-35.986,-35.962,-12.023,-47.2850,-0.7900,0.4000,47.2930
-35.986,-35.962,-24.023,-47.2830,-0.7900,0.4000,47.2910
-35.986,-35.962,-36.023,-47.2820,-0.7900,0.4200,47.2920
-35.986,-35.962,-48.023,-47.2860,-0.8000,0.4100,47.2960
-35.986,-35.962,-60.023,-47.2940,-0.7900,0.4100,47.3060
-35.986,-35.962,-72.023,-47.3040,-0.8100,0.4200,47.3110
-35.986,-35.962,-84.023,-47.3100,-0.7800,0.4300,47.3140
-35.986,-35.962,-96.023,-47.3180,-0.7800,0.4100,47.3260
-35.986,-35.962,-108.023,-47.3240,-0.7900,0.4000,47.3320
-23.986,-35.962,-108.023,-47.3200,-0.7800,0.4000,47.3280
-23.986,-35.962,-96.023,-47.3130,-0.7800,0.4100,47.3210
-23.986,-35.962,-84.023,-47.3080,-0.8000,0.4100,47.3160
-23.986,-35.962,-72.023,-47.2990,-0.7800,0.4200,47.3070
-23.986,-35.962,-60.023,-47.2990,-0.8000,0.4100,47.3070
-23.986,-35.962,-48.023,-47.2930,-0.7900,0.4200,47.3020
-23.986,-35.962,-36.023,-47.2930,-0.7900,0.4100,47.3020
-23.986,-35.962,-24.023,-47.2880,-0.7900,0.4000,47.2980
-23.986,-35.962,-12.023,-47.2830,-0.7900,0.4000,47.2940
-23.986,-35.962,-0.023,-47.2870,-0.7900,0.4000,47.2980
-23.986,-35.962,11.977,-47.2950,-0.7900,0.4000,47.3020
-23.986,-35.962,23.977,-47.3030,-0.7800,0.4000,47.3110
-23.986,-35.962,35.977,-47.2990,-0.7900,0.4000,47.3080
-23.986,-35.962,47.977,-47.3130,-0.7800,0.3900,47.3210
-23.986,-35.962,59.977,-47.3200,-0.7800,0.3900,47.3280
-23.986,-35.962,71.977,-47.3290,-0.7800,0.3900,47.3380
-23.986,-35.962,83.977,-47.3420,-0.7800,0.4000,47.3500
-23.986,-35.962,95.977,-47.3380,-0.7700,0.4200,47.3470
-23.986,-35.962,107.977,-47.3320,-0.7800,0.4300,47.3410
-11.986,-35.962,107.977,-47.3300,-0.7800,0.4200,47.3370
-11.986,-35.962,95.977,-47.3250,-0.7800,0.4200,47.3370
-11.986,-35.962,83.977,-47.3310,-0.7800,0.4100,47.3370
-11.986,-35.962,71.977,-47.3240,-0.7900,0.4000,47.3320
-11.986,-35.962,59.977,-47.3170,-0.7700,0.4000,47.3250
-11.986,-35.962,47.977,-47.3110,-0.7800,0.4000,47.3190
-11.986,-35.962,35.977,-47.3060,-0.7900,0.3900,47.3140
-11.986,-35.962,23.977,-47.3020,-0.7900,0.4000,47.3100
-11.986,-35.962,11.977,-47.2930,-0.7800,0.3900,47.3010
-11.986,-35.962,-0.023,-47.2950,-0.7900,0.3900,47.3020
-11.986,-35.962,-12.023,-47.2910,-0.8000,0.3900,47.2970
-11.986,-35.962,-24.023,-47.2830,-0.7900,0.3900,47.2930
-11.986,-35.962,-36.023,-47.2950,-0.7900,0.4000,47.2990
-11.986,-35.962,-48.023,-47.2870,-0.7900,0.4000,47.2950
-11.986,-35.962,-60.023,-47.2930,-0.7900,0.4000,47.3010
-11.986,-35.962,-72.023,-47.2950,-0.7900,0.4100,47.3030
-11.986,-35.962,-84.023,-47.2950,-0.7900,0.4000,47.3040
-11.986,-35.962,-96.023,-47.3110,-0.7900,0.4000,47.3190
-11.986,-35.962,-108.023,-47.3130,-0.7800,0.4000,47.3210
0.014,-35.962,-108.023,-47.3080,-0.7800,0.3900,47.3160
0.014,-35.962,-96.023,-47.3020,-0.7900,0.3900,47.3100
0.014,-35.962,-84.023,-47.2970,-0.7900,0.3900,47.3070
0.014,-35.962,-72.023,-47.3010,-0.7900,0.3900,47.3070
0.014,-35.962,-60.023,-47.2930,-0.7900,0.3900,47.3050
0.014,-35.962,-48.023,-47.2860,-0.7900,0.3900,47.2940
0.014,-35.962,-36.023,-47.2870,-0.7900,0.3800,47.2950
0.014,-35.962,-24.023,-47.2880,-0.8000,0.3800,47.2960
0.014,-35.962,-12.023,-47.2850,-0.8000,0.3900,47.2940
0.014,-35.962,-0.023,-47.2890,-0.7900,0.4000,47.2970
0.014,-35.962,11.977,-47.2920,-0.7900,0.4000,47.3000
0.014,-35.962,23.977,-47.3000,-0.7900,0.4000,47.3080
0.014,-35.962,35.977,-47.3010,-0.7900,0.4000,47.3090
0.014,-35.962,47.977,-47.3110,-0.7800,0.4000,47.3220
0.014,-35.962,59.977,-47.3160,-0.7800,0.4100,47.3240
0.014,-35.962,71.977,-47.3180,-0.7900,0.4000,47.3260
0.014,-35.962,83.977,-47.3240,-0.7700,0.4000,47.3320
0.014,-35.962,95.977,-47.3200,-0.7800,0.4000,47.3280
0.014,-35.962,107.977,-47.3200,-0.7800,0.4100,47.3280
12.014,-35.962,107.977,-47.3050,-0.7900,0.4200,47.3140
12.014,-35.962,95.977,-47.3140,-0.7800,0.4000,47.3220
12.014,-35.962,83.977,-47.3180,-0.7900,0.3900,47.3260
12.014,-35.962,71.977,-47.3240,-0.7900,0.3900,47.3320
12.014,-35.962,59.977,-47.3120,-0.7800,0.3900,47.3240
12.014,-35.962,47.977,-47.3150,-0.7800,0.3900,47.3250
12.014,-35.962,35.977,-47.3090,-0.7900,0.3900,47.3190
12.014,-35.962,23.977,-47.3010,-0.7900,0.3900,47.3080
12.014,-35.962,11.977,-47.2970,-0.7900,0.4000,47.3050
12.014,-35.962,-0.023,-47.2930,-0.7900,0.3900,47.3010
12.014,-35.962,-12.023,-47.2940,-0.7900,0.3900,47.3020
12.014,-35.962,-24.023,-47.2950,-0.7900,0.3900,47.3030
12.014,-35.962,-36.023,-47.2850,-0.8000,0.3900,47.2930
12.014,-35.962,-48.023,-47.2860,-0.8000,0.3800,47.2960
12.014,-35.962,-60.023,-47.2910,-0.7900,0.4000,47.3010
12.014,-35.962,-72.023,-47.2960,-0.7900,0.4000,47.2980
12.014,-35.962,-84.023,-47.2980,-0.8000,0.3900,47.3040
12.014,-35.962,-96.023,-47.2920,-0.7900,0.3700,47.3000
12.014,-35.962,-108.023,-47.2990,-0.7700,0.3700,47.3060
24.014,-35.962,-108.023,-47.2860,-0.7800,0.3800,47.2940
24.014,-35.962,-96.023,-47.2870,-0.7800,0.3900,47.2950
24.014,-35.962,-84.023,-47.2900,-0.7900,0.3900,47.2980
24.014,-35.962,-72.023,-47.2920,-0.7900,0.3900,47.2990
24.014,-35.962,-60.023,-47.2880,-0.7900,0.3800,47.3010
24.014,-35.962,-48.023,-47.2840,-0.7900,0.3900,47.2970
24.014,-35.962,-36.023,-47.2890,-0.7900,0.3900,47.3010
24.014,-35.962,-24.023,-47.2820,-0.8000,0.3800,47.2900
24.014,-35.962,-12.023,-47.2860,-0.7900,0.3800,47.2940
24.014,-35.962,-0.023,-47.2920,-0.7900,0.3900,47.3000
24.014,-35.962,11.977,-47.2920,-0.8000,0.3900,47.3010
24.014,-35.962,23.977,-47.2960,-0.8000,0.3900,47.3050
24.014,-35.962,35.977,-47.3080,-0.7900,0.4000,47.3160
24.014,-35.962,47.977,-47.3110,-0.7900,0.3900,47.3130
24.014,-35.962,59.977,-47.3180,-0.7800,0.3900,47.3220
24.014,-35.962,71.977,-47.3200,-0.7900,0.4000,47.3290
24.014,-35.962,83.977,-47.3180,-0.8000,0.3900,47.3260
24.014,-35.962,95.977,-47.3170,-0.7900,0.3900,47.3250
24.014,-35.962,107.977,-47.2990,-0.8000,0.3800,47.3070
36.014,-35.962,107.977,-47.2860,-0.8100,0.3500,47.2940
36.014,-35.962,95.977,-47.3160,-0.8100,0.3700,47.3250
36.014,-35.962,83.977,-47.3280,-0.8000,0.3800,47.3360
36.014,-35.962,71.977,-47.3300,-0.8100,0.3900,47.3380
36.014,-35.962,59.977,-47.3160,-0.7900,0.3900,47.3240
36.014,-35.962,47.977,-47.3140,-0.7900,0.3900,47.3210
36.014,-35.962,35.977,-47.3090,-0.8000,0.3900,47.3150
36.014,-35.962,23.977,-47.3030,-0.8000,0.3900,47.3100
36.014,-35.962,11.977,-47.2960,-0.8000,0.3900,47.3020
36.014,-35.962,-0.023,-47.2890,-0.8000,0.4000,47.2960
36.014,-35.962,-12.023,-47.2930,-0.7900,0.3800,47.3010
36.014,-35.962,-24.023,-47.2860,-0.7900,0.3900,47.2950
36.014,-35.962,-36.023,-47.2850,-0.8000,0.3900,47.2930
36.014,-35.962,-48.023,-47.2880,-0.8000,0.3900,47.2960
36.014,-35.962,-60.023,-47.2860,-0.7900,0.3800,47.2920
36.014,-35.962,-72.023,-47.2930,-0.7900,0.3900,47.2990
36.014,-35.962,-84.023,-47.2940,-0.7900,0.3900,47.3060
36.014,-35.962,-96.023,-47.2900,-0.8000,0.3900,47.3010
36.014,-35.962,-108.023,-47.2900,-0.7800,0.4000,47.2980
48.014,-35.962,-96.023,-47.3000,-0.7900,0.4200,47.3090
48.014,-35.962,-84.023,-47.2970,-0.8000,0.3900,47.3050
48.014,-35.962,-72.023,-47.2880,-0.8000,0.3800,47.2960
48.014,-35.962,-60.023,-47.2910,-0.8000,0.3700,47.2990
48.014,-35.962,-48.023,-47.2810,-0.7900,0.3800,47.2890
48.014,-35.962,-36.023,-47.2800,-0.8000,0.3800,47.2880
48.014,-35.962,-24.023,-47.2800,-0.8000,0.3800,47.2870
48.014,-35.962,-12.023,-47.2870,-0.8000,0.3900,47.2960
48.014,-35.962,-0.023,-47.2860,-0.8000,0.4000,47.2960
48.014,-35.962,11.977,-47.2890,-0.8000,0.3900,47.2970
48.014,-35.962,23.977,-47.2970,-0.8000,0.3900,47.3050
48.014,-35.962,35.977,-47.2990,-0.8000,0.4000,47.3080
48.014,-35.962,47.977,-47.3060,-0.8000,0.3900,47.3150
48.014,-35.962,59.977,-47.3220,-0.7900,0.3900,47.3300
48.014,-35.962,71.977,-47.3280,-0.7900,0.3900,47.3360
48.014,-35.962,83.977,-47.3440,-0.8000,0.3900,47.3530
48.014,-35.962,95.977,-47.3570,-0.7900,0.3600,47.3650
60.014,-35.962,95.977,-47.3970,-0.8000,0.3700,47.4050
60.014,-35.962,83.977,-47.3780,-0.8000,0.4000,47.3860
60.014,-35.962,71.977,-47.3450,-0.8000,0.4100,47.3600
60.014,-35.962,59.977,-47.3220,-0.8000,0.4000,47.3340
60.014,-35.962,47.977,-47.3080,-0.8100,0.3900,47.3180
60.014,-35.962,35.977,-47.3000,-0.8100,0.3900,47.3110
60.014,-35.962,23.977,-47.2960,-0.8000,0.3900,47.3110
60.014,-35.962,11.977,-47.2900,-0.8000,0.3900,47.2980
60.014,-35.962,-0.023,-47.2830,-0.8100,0.3900,47.2920
60.014,-35.962,-12.023,-47.2820,-0.8000,0.3900,47.2900
60.014,-35.962,-24.023,-47.2820,-0.8100,0.3900,47.2900
60.014,-35.962,-36.023,-47.2740,-0.8000,0.3900,47.2820
60.014,-35.962,-48.023,-47.2750,-0.8000,0.3800,47.2830
60.014,-35.962,-60.023,-47.2800,-0.7900,0.3800,47.2890
60.014,-35.962,-72.023,-47.2850,-0.7900,0.3700,47.2930
60.014,-35.962,-84.023,-47.2910,-0.8000,0.3700,47.3020
60.014,-35.962,-96.023,-47.3150,-0.8000,0.3700,47.3220
72.014,-35.962,-84.023,-47.3000,-0.8000,0.3500,47.3140
72.014,-35.962,-72.023,-47.2750,-0.7900,0.3500,47.2830
72.014,-35.962,-60.023,-47.2700,-0.8000,0.3700,47.2780
72.014,-35.962,-48.023,-47.2690,-0.8000,0.3800,47.2780
72.014,-35.962,-36.023,-47.2710,-0.8000,0.3800,47.2790
72.014,-35.962,-24.023,-47.2800,-0.8000,0.3800,47.2880
72.014,-35.962,-12.023,-47.2740,-0.8000,0.3900,47.2820
72.014,-35.962,-0.023,-47.2810,-0.8100,0.3900,47.2900
72.014,-35.962,11.977,-47.2870,-0.8100,0.3900,47.2950
72.014,-35.962,23.977,-47.2880,-0.8100,0.3900,47.2950
72.014,-35.962,35.977,-47.2950,-0.8100,0.3900,47.3040
72.014,-35.962,47.977,-47.3050,-0.8200,0.4000,47.3130
72.014,-35.962,59.977,-47.3080,-0.8200,0.4200,47.3170
72.014,-35.962,71.977,-47.3160,-0.8200,0.4200,47.3250
72.014,-35.962,83.977,-47.3550,-0.8200,0.4400,47.3640
84.014,-35.962,71.977,-47.3240,-0.8200,0.4500,47.3330
84.014,-35.962,59.977,-47.2930,-0.8400,0.4000,47.3020
84.014,-35.962,47.977,-47.2970,-0.8300,0.3800,47.3060
84.014,-35.962,35.977,-47.2970,-0.8300,0.3900,47.3060
84.014,-35.962,23.977,-47.2930,-0.8200,0.3900,47.3060
84.014,-35.962,11.977,-47.2900,-0.8200,0.3900,47.2950
84.014,-35.962,-0.023,-47.2820,-0.8200,0.3900,47.2870
84.014,-35.962,-12.023,-47.2760,-0.8100,0.3900,47.2840
84.014,-35.962,-24.023,-47.2730,-0.8100,0.3800,47.2810
84.014,-35.962,-36.023,-47.2730,-0.8000,0.4000,47.2810
84.014,-35.962,-48.023,-47.2650,-0.7900,0.3900,47.2740
84.014,-35.962,-60.023,-47.2670,-0.7800,0.3800,47.2750
84.014,-35.962,-72.023,-47.2580,-0.7700,0.3700,47.2660
96.014,-35.962,-60.023,-47.2520,-0.7800,0.4100,47.2600
96.014,-35.962,-48.023,-47.2670,-0.7800,0.4100,47.2750
96.014,-35.962,-36.023,-47.2750,-0.8000,0.4000,47.2830
96.014,-35.962,-24.023,-47.2680,-0.8100,0.3900,47.2790
96.014,-35.962,-12.023,-47.2750,-0.8200,0.3800,47.2830
96.014,-35.962,-0.023,-47.2790,-0.8100,0.3900,47.2850
96.014,-35.962,11.977,-47.2820,-0.8100,0.4000,47.2900
96.014,-35.962,23.977,-47.2890,-0.8200,0.3800,47.2980
96.014,-35.962,35.977,-47.3000,-0.8200,0.3800,47.3080
96.014,-35.962,47.977,-47.2980,-0.8300,0.3700,47.3060
96.014,-35.962,59.977,-47.2830,-0.8400,0.3700,47.2920
108.014,-35.962,35.977,-47.2920,-0.8300,0.3500,47.3010
108.014,-35.962,23.977,-47.3200,-0.8200,0.3700,47.3290
108.014,-35.962,11.977,-47.2890,-0.8200,0.3900,47.3030
108.014,-35.962,-0.023,-47.2790,-0.8200,0.4000,47.2880
108.014,-35.962,-12.023,-47.2690,-0.8300,0.3900,47.2780
108.014,-35.962,-24.023,-47.2760,-0.8300,0.3800,47.2840
108.014,-35.962,-36.023,-47.2810,-0.8200,0.4000,47.2900
108.014,-23.962,-36.023,-47.2890,-0.8300,0.3800,47.2980
108.014,-23.962,-24.023,-47.2730,-0.8300,0.3700,47.2820
108.014,-23.962,-12.023,-47.2730,-0.8200,0.3700,47.2820
108.014,-23.962,-0.023,-47.2660,-0.8200,0.3800,47.2750
108.014,-23.962,11.977,-47.2840,-0.8100,0.4000,47.2910
108.014,-23.962,23.977,-47.3080,-0.8100,0.4000,47.3170
108.014,-23.962,35.977,-47.3280,-0.8100,0.3800,47.3360
96.014,-23.962,59.977,-47.3200,-0.8200,0.3600,47.3350
96.014,-23.962,47.977,-47.3020,-0.8200,0.3500,47.3100
96.014,-23.962,35.977,-47.3100,-0.8200,0.3700,47.3190
96.014,-23.962,23.977,-47.3070,-0.8100,0.3900,47.3160
96.014,-23.962,11.977,-47.2880,-0.8100,0.3800,47.2960
96.014,-23.962,-0.023,-47.2780,-0.8200,0.3900,47.2860
96.014,-23.962,-12.023,-47.2730,-0.8200,0.3900,47.2820
96.014,-23.962,-24.023,-47.2700,-0.8100,0.3800,47.2790
96.014,-23.962,-36.023,-47.2790,-0.8100,0.3800,47.2840
96.014,-23.962,-48.023,-47.2870,-0.8100,0.3900,47.2940
96.014,-23.962,-60.023,-47.2770,-0.7900,0.4200,47.2880
84.014,-23.962,-72.023,-47.2670,-0.7800,0.3900,47.2750
84.014,-23.962,-60.023,-47.2670,-0.7900,0.3800,47.2750
84.014,-23.962,-48.023,-47.2770,-0.7900,0.3900,47.2850
84.014,-23.962,-36.023,-47.2800,-0.7900,0.3800,47.2880
84.014,-23.962,-24.023,-47.2820,-0.8100,0.3900,47.2900
84.014,-23.962,-12.023,-47.2820,-0.8100,0.3800,47.2900
84.014,-23.962,-0.023,-47.2810,-0.8200,0.3900,47.2890
84.014,-23.962,11.977,-47.2860,-0.8100,0.3900,47.2980
84.014,-23.962,23.977,-47.2950,-0.8100,0.3900,47.3040
84.014,-23.962,35.977,-47.3000,-0.8000,0.3800,47.3120
84.014,-23.962,47.977,-47.3070,-0.8200,0.3800,47.3150
84.014,-23.962,59.977,-47.3030,-0.8200,0.3800,47.3120
84.014,-23.962,71.977,-47.2990,-0.8100,0.4000,47.3070
72.014,-23.962,83.977,-47.3320,-0.8100,0.4200,47.3410
72.014,-23.962,71.977,-47.3340,-0.8100,0.4100,47.3430
72.014,-23.962,59.977,-47.3120,-0.8000,0.4000,47.3200
72.014,-23.962,47.977,-47.3090,-0.8100,0.3900,47.3170
