121.50, 272.11, -46.15, 212.44
121.50, 274.27, -30.85, 224.26
121.50, 275.57, -15.45, 237.27
121.50, 276.00, 0.00, 251.32
121.50, 275.57, 15.45, 266.09
121.50, 274.27, 30.85, 281.03
121.50, 272.11, 46.15, 295.59
121.50, 258.73, 96.09, 0.00
121.50, 252.95, 110.42, 0.00
121.50, 246.37, 124.41, 0.00
121.50, 239.02, 138.00, 6.31
121.50, 230.92, 151.16, 14.47
121.50, 222.10, 163.85, 22.06
121.50, 212.58, 176.02, 29.12
121.50, 176.02, 212.58, 360.00
121.50, 163.85, 222.10, 53.20
121.50, 151.16, 230.92, 56.76
121.50, 138.00, 239.02, 59.30
121.50, 124.41, 246.37, 60.74
121.50, 110.42, 252.95, 61.07
121.50, 96.09, 258.73, 60.51
121.50, 46.15, 272.11, 58.80
121.50, 30.85, 274.27, 60.14
121.50, 15.45, 275.57, 62.61
121.50, 0.00, 276.00, 66.07
121.50, -15.45, 275.57, 70.36
121.50, -30.85, 274.27, 75.32
121.50, -46.15, 272.11, 80.81
121.50, -96.09, 258.73, 360.00
121.50, -110.42, 252.95, 360.00
121.50, -124.41, 246.37, 360.00
121.50, -138.00, 239.02, 360.00
121.50, -151.16, 230.92, 360.00
121.50, -163.85, 222.10, 138.73
121.50, -176.02, 212.58, 146.87
121.50, -212.58, 176.02, 176.74
121.50, -222.10, 163.85, 186.66
121.50, -230.92, 151.16, 197.21
121.50, -239.02, 138.00, 208.50
121.50, -246.37, 124.41, 220.66
121.50, -252.95, 110.42, 233.79
121.50, -258.73, 96.09, 247.86
121.50, -272.11, 46.15, 296.74
121.50, -274.27, 30.85, 309.37
121.50, -275.57, 15.45, 0.00
121.50, -276.00, 0.00, 0.00
121.50, -275.57, -15.45, 0.00
121.50, -274.27, -30.85, 0.00
121.50, -272.11, -46.15, 0.00
121.50, -258.73, -96.09, 4.36
121.50, -252.95, -110.42, 9.51
121.50, -246.37, -124.41, 15.03
121.50, -239.02, -138.00, 20.91
121.50, -230.92, -151.16, 360.00
121.50, -222.10, -163.85, 360.00
121.50, -212.58, -176.02, 40.38
121.50, -176.02, -212.58, 64.45
121.50, -163.85, -222.10, 72.02
121.50, -151.16, -230.92, 79.78
121.50, -138.00, -239.02, 87.79
121.50, -124.41, -246.37, 96.05
121.50, -110.42, -252.95, 104.59
121.50, -96.09, -258.73, 113.37
121.50, -46.15, -272.11, 139.61
121.50, -30.85, -274.27, 131.57
121.50, -15.45, -275.57, 42.53
121.50, -0.00, -276.00, 24.50
121.50, 15.45, -275.57, 29.24
121.50, 30.85, -274.27, 37.46
121.50, 46.15, -272.11, 46.49
121.50, 96.09, -258.73, 75.81
121.50, 110.42, -252.95, 83.82
121.50, 124.41, -246.37, 91.45
121.50, 138.00, -239.02, 98.74
121.50, 151.16, -230.92, 105.72
121.50, 163.85, -222.10, 112.43
121.50, 176.02, -212.58, 118.92
121.50, 212.58, -176.02, 139.80
121.50, 222.10, -163.85, 146.00
121.50, 230.92, -151.16, 152.32
121.50, 239.02, -138.00, 158.83
121.50, 246.37, -124.41, 165.63
121.50, 252.95, -110.42, 172.84
121.50, 258.73, -96.09, 180.60
