121.50, 272.11, -46.15, 225.60
121.50, 274.27, -30.85, 213.11
121.50, 275.57, -15.45, 199.62
121.50, 276.00, 0.00, 185.43
121.50, 275.57, 15.45, 171.01
121.50, 274.27, 30.85, 156.88
121.50, 272.11, 46.15, 143.45
121.50, 258.73, 96.09, 105.25
121.50, 252.95, 110.42, 95.68
121.50, 246.37, 124.41, 86.74
121.50, 239.02, 138.00, 78.35
121.50, 230.92, 151.16, 70.42
121.50, 222.10, 163.85, 62.86
121.50, 212.58, 176.02, 55.65
121.50, 176.02, 212.58, 360.00
121.50, 163.85, 222.10, 27.35
121.50, 151.16, 230.92, 21.48
121.50, 138.00, 239.02, 15.83
121.50, 124.41, 246.37, 10.48
121.50, 110.42, 252.95, 5.44
121.50, 96.09, 258.73, 0.90
121.50, 46.15, 272.11, 0.00
121.50, 30.85, 274.27, 0.00
121.50, 15.45, 275.57, 0.00
121.50, 0.00, 276.00, 0.00
121.50, -15.45, 275.57, 0.00
121.50, -30.85, 274.27, 0.00
121.50, -46.15, 272.11, 0.00
121.50, -96.09, 258.73, 340.95
121.50, -110.42, 252.95, 335.82
121.50, -124.41, 246.37, 329.96
121.50, -138.00, 239.02, 323.48
121.50, -151.16, 230.92, 316.46
121.50, -163.85, 222.10, 308.93
121.50, -176.02, 212.58, 300.92
121.50, -212.58, 176.02, 270.19
121.50, -222.10, 163.85, 259.66
121.50, -230.92, 151.16, 248.35
121.50, -239.02, 138.00, 236.16
121.50, -246.37, 124.41, 222.99
121.50, -252.95, 110.42, 208.77
121.50, -258.73, 96.09, 193.55
121.50, -272.11, 46.15, 140.71
121.50, -274.27, 30.85, 128.32
121.50, -275.57, 15.45, 121.24
121.50, -276.00, 0.00, 123.95
121.50, -275.57, -15.45, 137.57
121.50, -274.27, -30.85, 148.81
121.50, -272.11, -46.15, 149.72
121.50, -258.73, -96.09, 122.88
121.50, -252.95, -110.42, 112.91
121.50, -246.37, -124.41, 102.93
121.50, -239.02, -138.00, 93.07
121.50, -230.92, -151.16, 360.00
121.50, -222.10, -163.85, 360.00
121.50, -212.58, -176.02, 64.36
121.50, -176.02, -212.58, 33.50
121.50, -163.85, -222.10, 24.41
121.50, -151.16, -230.92, 15.35
121.50, -138.00, -239.02, 6.34
121.50, -124.41, -246.37, 0.17
121.50, -110.42, -252.95, 0.00
121.50, -96.09, -258.73, 0.00
121.50, -46.15, -272.11, 360.00
121.50, -30.85, -274.27, 90.43
121.50, -15.45, -275.57, 82.82
121.50, -0.00, -276.00, 73.50
121.50, 15.45, -275.57, 63.71
121.50, 30.85, -274.27, 53.94
121.50, 46.15, -272.11, 44.35
121.50, 96.09, -258.73, 14.55
121.50, 110.42, -252.95, 6.35
121.50, 124.41, -246.37, 0.01
121.50, 138.00, -239.02, 0.00
121.50, 151.16, -230.92, 0.00
121.50, 163.85, -222.10, 0.00
121.50, 176.02, -212.58, 0.00
121.50, 212.58, -176.02, 0.00
121.50, 222.10, -163.85, 0.00
121.50, 230.92, -151.16, 0.00
121.50, 239.02, -138.00, 0.00
121.50, 246.37, -124.41, 0.00
121.50, 252.95, -110.42, 0.00
121.50, 258.73, -96.09, 0.00
